O_18          0.00000E+00 -0.23145E-06 -0.89552E-06 -0.16747E-05 -0.26477E-05 -0.30926E-05 -0.34714E-05 -0.42947E-05 -0.52533E-05 -0.73596E-05 -0.82651E-05 -0.13305E-04 -0.31322E-04 -0.35433E-04 -0.39530E-04 -0.43490E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.26185E-02  0.16442E-02  0.51226E-02  0.29767E-02  0.21829E-02  0.26860E-02  0.57790E-02
F_19          0.00000E+00 -0.12594E-09  0.39257E-10  0.96436E-08  0.15170E-06  0.31567E-06  0.62740E-06  0.18861E-05  0.37110E-05  0.11536E-04  0.59951E-05  0.28873E-05  0.16062E-05  0.29011E-06  0.88322E-08 -0.47710E-06  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.72381E-05  0.82840E-05  0.98111E-05  0.29099E-04  0.15320E-03  0.99557E-05  0.28578E-05
Ne20          0.00000E+00 -0.61991E-08 -0.11991E-07 -0.15355E-06 -0.86642E-06 -0.11974E-05 -0.10050E-05  0.14125E-05  0.85277E-05  0.47245E-04  0.14192E-04  0.32936E-05  0.13765E-04  0.19238E-04  0.75244E-05  0.15639E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.89951E-01  0.85475E-01  0.14382E+00  0.32734E+00  0.89731E+00  0.93674E+00  0.20202E+01
Ne21          0.00000E+00  0.54337E-08  0.10727E-07  0.95619E-08  0.14046E-07 -0.10346E-09  0.26063E-07  0.15738E-06  0.56188E-06  0.29536E-05  0.36524E-05  0.25294E-05 -0.41818E-05 -0.59802E-05 -0.63523E-05 -0.77258E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20208E-03  0.13722E-03  0.30992E-03  0.92567E-03  0.12922E-02  0.16904E-02  0.28076E-02
Ne22          0.00000E+00 -0.16300E-06 -0.42201E-06  0.63250E-05  0.99479E-04  0.19335E-03  0.35730E-03  0.95339E-03  0.17091E-02  0.42872E-02  0.18880E-02  0.97287E-03  0.18658E-02  0.24572E-02  0.16050E-02  0.11932E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.25429E-02  0.11690E-02  0.51423E-02  0.51237E-02  0.11953E-01  0.11511E-01  0.63372E-02
Na23          0.00000E+00  0.17081E-06  0.44278E-06  0.15566E-05  0.49945E-05  0.73985E-05  0.10351E-04  0.19870E-04  0.32555E-04  0.74528E-04  0.33384E-04  0.25751E-04  0.46777E-04  0.68195E-04  0.58341E-04  0.47325E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12511E-02  0.92382E-03  0.15098E-02  0.95587E-02  0.16298E-01  0.22956E-01  0.48283E-01
Mg24          0.00000E+00  0.14552E-09  0.46566E-09  0.47294E-08  0.42128E-07  0.58673E-07  0.12448E-06  0.44846E-06  0.89503E-06  0.21337E-05 -0.17289E-04 -0.14923E-04 -0.22806E-04 -0.51455E-04 -0.71232E-04 -0.31441E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.35778E-01  0.58776E-01  0.10805E+00  0.85783E-01  0.21464E+00  0.20519E+00  0.34946E+00
Mg25          0.00000E+00 -0.10209E-07 -0.22726E-07 -0.57023E-07 -0.61780E-07  0.16388E-06  0.71799E-06  0.31077E-05  0.10385E-04  0.68215E-04  0.91921E-04  0.79273E-04  0.21123E-03  0.32358E-03  0.29024E-03  0.52074E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18881E-02  0.17386E-02  0.46426E-02  0.74615E-02  0.18893E-01  0.17487E-01  0.38162E-01
Mg26          0.00000E+00  0.10506E-07  0.23333E-07  0.26728E-07 -0.10918E-07 -0.67682E-07 -0.50234E-07  0.11316E-06  0.11776E-05  0.14381E-04  0.40912E-04  0.41964E-04  0.15554E-03  0.24958E-03  0.22686E-03  0.26258E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16476E-02  0.18432E-02  0.33358E-02  0.48939E-02  0.16921E-01  0.16069E-01  0.39199E-01
Al27          0.00000E+00  0.12460E-09  0.30013E-09  0.65747E-07  0.42146E-06  0.71431E-06  0.10247E-05  0.19397E-05  0.28218E-05  0.56624E-05  0.10578E-04  0.12381E-04  0.19266E-04  0.23780E-04  0.17225E-04  0.14763E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19007E-02  0.29340E-02  0.72907E-02  0.71868E-02  0.20162E-01  0.24277E-01  0.53044E-01
Si28          0.00000E+00 -0.36380E-09 -0.10186E-09  0.23138E-08  0.52678E-08  0.77125E-08  0.74215E-08  0.14552E-08 -0.65978E-07 -0.47701E-06  0.14174E-05  0.59547E-05  0.13396E-04  0.25288E-04  0.22150E-04  0.25710E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.66994E-01  0.94670E-01  0.16638E+00  0.97692E-01  0.21533E+00  0.32843E+00  0.40175E+00
Si29          0.00000E+00  0.12733E-10  0.14552E-10  0.45475E-09  0.74615E-08  0.16831E-07  0.34634E-07  0.96969E-07  0.23878E-06  0.11073E-05  0.15964E-05  0.18624E-05  0.44736E-05  0.74269E-05  0.62753E-05  0.70327E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.94962E-03  0.15850E-02  0.40384E-02  0.16037E-02  0.39572E-02  0.50982E-02  0.68897E-02
Si30          0.00000E+00 -0.72760E-11 -0.50022E-11  0.17908E-08  0.22480E-07  0.45781E-07  0.87048E-07  0.22627E-06  0.53674E-06  0.25437E-05  0.37523E-05  0.38668E-05  0.97127E-05  0.15037E-04  0.12728E-04  0.14018E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10410E-02  0.19157E-02  0.41564E-02  0.19636E-02  0.30546E-02  0.73170E-02  0.79062E-02
P_31          0.00000E+00  0.18190E-11  0.36380E-11  0.26785E-09  0.30564E-08  0.58758E-08  0.10588E-07  0.26012E-07  0.56114E-07  0.27246E-06  0.50328E-06  0.62567E-06  0.19958E-05  0.32706E-05  0.29469E-05  0.34670E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24699E-03  0.46019E-03  0.10245E-02  0.50331E-03  0.10043E-02  0.16820E-02  0.23612E-02
S_32          0.00000E+00 -0.87311E-10  0.14552E-10 -0.98953E-09 -0.25902E-07 -0.52387E-07 -0.97964E-07 -0.24893E-06 -0.57436E-06 -0.24573E-05 -0.32742E-05 -0.30683E-05 -0.70038E-05 -0.99128E-05 -0.79601E-05 -0.77094E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.31299E-01  0.34524E-01  0.83171E-01  0.41402E-01  0.97934E-01  0.15461E+00  0.17548E+00
S_33          0.00000E+00 -0.34106E-12  0.56843E-13  0.59970E-09  0.80161E-08  0.16021E-07  0.27939E-07  0.66585E-07  0.12021E-06  0.27783E-06  0.16582E-06  0.97225E-07  0.12726E-06  0.14327E-06  0.10780E-06  0.85101E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13787E-03  0.20907E-03  0.27203E-03  0.20494E-03  0.44780E-03  0.45425E-03  0.46650E-03
S_34          0.00000E+00 -0.43656E-10  0.36380E-11  0.40745E-09  0.00000E+00  0.11642E-09  0.63665E-09  0.31432E-08  0.36234E-08  0.28871E-07  0.39698E-07  0.33135E-07  0.66124E-07  0.10344E-06  0.90484E-07  0.88708E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.95002E-03  0.12017E-02  0.14179E-02  0.12521E-02  0.18500E-02  0.27732E-02  0.28107E-02
S_36          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.27162E-05  0.16561E-05  0.58580E-05  0.47298E-05  0.15669E-04  0.25381E-04  0.47260E-04
Cl35          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64494E-04  0.88481E-04  0.10882E-03  0.84818E-04  0.18640E-03  0.17044E-03  0.20787E-03
Cl37          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18808E-04  0.20122E-04  0.38655E-04  0.47913E-04  0.14726E-03  0.15744E-03  0.30723E-03
Ar36          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52719E-02  0.45651E-02  0.14798E-01  0.65584E-02  0.14822E-01  0.25350E-01  0.27604E-01
Ar38          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.38983E-03  0.56182E-03  0.53525E-03  0.46478E-03  0.13090E-02  0.12626E-02  0.13587E-02
Ar40          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.51657E-06  0.66685E-06  0.64904E-06  0.79721E-06  0.14896E-05  0.37194E-05  0.30947E-05
K_39          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.31760E-04  0.48347E-04  0.56760E-04  0.49601E-04  0.12940E-03  0.11373E-03  0.10559E-03
K_40          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59447E-07  0.32906E-07  0.67849E-07  0.50593E-07  0.25821E-06  0.17172E-06  0.21657E-06
K_41          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.30803E-05  0.39183E-05  0.63382E-05  0.56750E-05  0.21664E-04  0.15874E-04  0.27146E-04
Ca40          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43490E-02  0.34826E-02  0.13341E-01  0.53074E-02  0.10669E-01  0.21481E-01  0.22791E-01
Ca42          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.83436E-05  0.13006E-04  0.14473E-04  0.11671E-04  0.37579E-04  0.32981E-04  0.36263E-04
Ca43          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.77941E-06  0.85179E-06  0.11276E-05  0.13816E-05  0.20288E-05  0.18420E-05  0.29332E-05
Ca44          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.26909E-04  0.28407E-04  0.29502E-04  0.36830E-04  0.31296E-04  0.26035E-04  0.30800E-04
Ca46          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13336E-06  0.21045E-06  0.38151E-06  0.32757E-06  0.73011E-06  0.61954E-06  0.14177E-05
Ca48          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.86331E-06  0.10283E-05  0.14040E-05  0.12962E-05  0.12869E-05  0.64715E-05  0.14924E-05
Sc45          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43723E-06  0.54163E-06  0.79235E-06  0.76527E-06  0.18898E-05  0.17319E-05  0.35816E-05
Ti46          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55246E-05  0.71915E-05  0.64388E-05  0.56875E-05  0.13397E-04  0.14955E-04  0.17045E-04
Ti47          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.49741E-05  0.34207E-05  0.27303E-05  0.35817E-05  0.58253E-05  0.46224E-05  0.40685E-05
Ti48          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.81531E-04  0.88349E-04  0.19855E-03  0.11431E-03  0.14083E-03  0.24162E-03  0.25798E-03
Ti49          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.40288E-05  0.37816E-05  0.96524E-05  0.57017E-05  0.68463E-05  0.16010E-04  0.20218E-04
Ti50          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13359E-05  0.13558E-05  0.22719E-05  0.31195E-05  0.77791E-05  0.66047E-05  0.20804E-04
V_50          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11355E-07  0.14278E-07  0.39012E-07  0.22501E-07  0.54106E-07  0.13766E-06  0.13580E-06
V_51          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12528E-04  0.97278E-05  0.13838E-04  0.10295E-04  0.13153E-04  0.20854E-04  0.22202E-04
Cr50          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.19570E-04  0.32409E-04  0.45132E-04  0.30776E-04  0.35745E-04  0.81922E-04  0.10843E-03
Cr52          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.90834E-03  0.10947E-02  0.27673E-02  0.14059E-02  0.22125E-02  0.37439E-02  0.39483E-02
Cr53          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65460E-04  0.73518E-04  0.17817E-03  0.94770E-04  0.83906E-04  0.25602E-03  0.26444E-03
Cr54          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.38195E-05  0.39763E-05  0.80993E-05  0.89266E-05  0.16212E-04  0.26972E-04  0.32325E-04
Mn55          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.23508E-03  0.26088E-03  0.58456E-03  0.34250E-03  0.28250E-03  0.88155E-03  0.83361E-03
Fe54          0.00000E+00  0.72760E-11  0.25466E-10 -0.49185E-08 -0.67274E-07 -0.13145E-06 -0.23229E-06 -0.55738E-06 -0.10852E-05 -0.32522E-05 -0.27429E-05 -0.20337E-05 -0.36002E-05 -0.46657E-05 -0.37103E-05 -0.34356E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15338E-02  0.17584E-02  0.39432E-02  0.23064E-02  0.19332E-02  0.69949E-02  0.81072E-02
