M                     0.9          1.0          1.2          1.5          1.8          1.9          2.0          2.2          2.5          3.0          3.5          4.0          4.5          5.0          5.5          6.0          6.5          7.0          8.0         10.0         13.0         15.0         18.0         20.0         25.0         30.0         40.0
Mrem                0.473        0.564        0.574        0.600        0.615        0.630        0.640        0.660        0.663        0.682        0.718        0.792        0.852        0.879        0.900        0.929        0.963        1.010        1.120        1.150        1.540        1.620        1.460        1.630        1.880        2.320        2.280
H__1          0.00000E+00 -0.81065E-02 -0.12313E-01 -0.12831E-01 -0.11831E-01 -0.10851E-01 -0.10190E-01 -0.14957E-01 -0.30223E-01 -0.69401E-01 -0.93698E-01 -0.63139E-01 -0.82271E-01 -0.18215E+00 -0.27527E+00 -0.35149E+00 -0.41976E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.51186E+01  0.56689E+01  0.59895E+01  0.60703E+01  0.58689E+01  0.73355E+01  0.67856E+01
H__2          0.00000E+00  0.11868E-17  0.39207E-17  0.39741E-17  0.53669E-17  0.75207E-17  0.84064E-17  0.79981E-17  0.10398E-16  0.13654E-16  0.17155E-16  0.19031E-16  0.18869E-16  0.20493E-16  0.21903E-16  0.23497E-16  0.24562E-16  0.00000E+00  0.00000E+00  0.00000E+00  0.15103E-13  0.32399E-13  0.20640E-14  0.60414E-13  0.37631E-13  0.50032E-15  0.16921E-15
He_3          0.00000E+00  0.13559E-03  0.24202E-03  0.31052E-03  0.32197E-03  0.32034E-03  0.31440E-03  0.28604E-03  0.26301E-03  0.22333E-03  0.20472E-03  0.19101E-03  0.17269E-03  0.82498E-04  0.73058E-05  0.42828E-05  0.44278E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.28196E-03  0.61006E-04  0.29703E-03  0.19781E-03  0.24322E-03  0.27872E-03  0.13887E-03
He_4          0.00000E+00  0.79400E-02  0.11998E-01  0.12394E-01  0.11327E-01  0.10327E-01  0.96545E-02  0.13397E-01  0.23660E-01  0.51488E-01  0.69446E-01  0.48870E-01  0.78523E-01  0.16750E+00  0.25130E+00  0.33136E+00  0.40263E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.46931E+01  0.52285E+01  0.57247E+01  0.59308E+01  0.60842E+01  0.76718E+01  0.91696E+01
Li_6          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.45184E-16  0.10945E-15  0.11420E-20  0.44447E-20  0.12688E-20  0.10142E-20  0.31753E-18
Li_7          0.00000E+00 -0.16680E-08 -0.55595E-08 -0.53512E-08 -0.72589E-08 -0.11317E-07 -0.11981E-07 -0.10399E-07 -0.12272E-07 -0.16283E-07 -0.25808E-07 -0.29742E-07 -0.32909E-07 -0.14360E-07 -0.30662E-07 -0.38418E-07 -0.39235E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.38965E-11  0.11732E-07  0.13899E-11  0.18511E-10  0.24455E-10  0.10645E-06  0.50299E-12
Be_9          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20994E-17  0.10332E-14  0.11471E-21  0.12573E-20  0.13883E-21  0.22122E-20  0.10898E-21
B_10          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.32277E-09  0.23190E-09  0.37040E-09  0.38408E-09  0.26688E-09  0.39016E-09  0.18334E-09
B_11          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13695E-08  0.99988E-09  0.16418E-08  0.12725E-08  0.87634E-09  0.17566E-08  0.82564E-09
C_12          0.00000E+00 -0.17512E-03 -0.46301E-03 -0.80092E-03 -0.11244E-02 -0.12645E-02 -0.13601E-02 -0.62879E-03  0.38214E-02  0.13697E-01  0.18787E-01  0.92211E-02 -0.12293E-02  0.28672E-02 -0.64297E-02 -0.98768E-02 -0.11277E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.11521E+00  0.92380E-01  0.21587E+00  0.31281E+00  0.20325E+00  0.15193E+00  0.46481E+00
