M                     0.9          1.0          1.2          1.5          1.8          1.9          2.0          2.2          2.5          3.0          3.5          4.0          4.5          5.0          5.5          6.0          6.5          7.0          8.0         10.0         13.0         15.0         18.0         20.0         25.0         30.0         40.0
Mrem                0.473        0.720        0.668        0.661        0.664        0.681        0.685        0.713        0.732        0.813        0.854        0.874        0.897        0.929        0.966        1.008        1.050        1.010        1.120        1.150        1.650        1.530        1.700        1.850        1.910        2.060        3.170
H__1          0.00000E+00 -0.56676E-02 -0.30011E-01 -0.59400E-01 -0.11417E+00 -0.14080E+00 -0.17225E+00 -0.21532E+00 -0.17496E+00 -0.10243E+00 -0.15454E+00 -0.23705E+00 -0.29232E+00 -0.36892E+00 -0.45549E+00 -0.55583E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.64432E+01  0.74450E+01  0.84634E+01  0.84343E+01  0.98012E+01  0.11046E+02  0.12902E+02
H__2          0.00000E+00  0.12041E-17  0.28149E-17  0.48164E-17  0.66199E-17  0.72356E-17  0.81467E-17  0.90840E-17  0.94101E-17  0.12917E-16  0.14700E-16  0.16805E-16  0.18836E-16  0.20277E-16  0.21636E-16  0.22724E-16  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.71870E-14  0.33782E-11  0.30727E-14  0.43502E-15  0.44646E-15  0.50321E-15  0.70340E-13
He_3          0.00000E+00  0.73799E-04  0.13339E-03  0.17042E-03  0.18645E-03  0.18985E-03  0.19945E-03  0.23590E-03  0.25272E-03  0.22619E-03  0.22362E-04  0.70077E-05  0.42544E-05  0.26292E-05  0.14956E-05  0.10612E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14310E-03  0.15285E-03  0.15726E-03  0.16042E-03  0.12610E-03  0.14364E-03  0.12117E-03
He_4          0.00000E+00  0.53180E-02  0.25995E-01  0.46646E-01  0.87919E-01  0.10689E+00  0.13041E+00  0.15789E+00  0.12749E+00  0.76486E-01  0.12691E+00  0.20337E+00  0.26487E+00  0.34199E+00  0.42286E+00  0.51817E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.38551E+01  0.51590E+01  0.65387E+01  0.59393E+01  0.69738E+01  0.83787E+01  0.10853E+02
Li_6          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.23703E-16  0.11139E-16  0.88367E-17  0.23953E-22  0.23470E-20  0.27495E-22  0.22857E-15
Li_7          0.00000E+00  0.10834E-09  0.10813E-09  0.11870E-09  0.96816E-10  0.66302E-10  0.14505E-10 -0.62395E-10 -0.60444E-10  0.61157E-07  0.61529E-08  0.16097E-08  0.13288E-08  0.72333E-09  0.68215E-10 -0.10429E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63380E-09  0.37581E-12  0.58330E-12  0.84699E-10  0.91222E-12  0.11167E-11  0.66775E-11
Be_9          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.23296E-16  0.90582E-15  0.93239E-16  0.14332E-22  0.20522E-24  0.00000E+00  0.40605E-15
B_10          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11517E-10  0.60120E-11  0.65676E-11  0.23701E-11  0.76016E-11  0.22469E-11  0.20101E-11
B_11          0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.51077E-10  0.26764E-10  0.29437E-10  0.10328E-10  0.34244E-10  0.10091E-10  0.70147E-11
C_12          0.00000E+00  0.25878E-03  0.37028E-02  0.11710E-01  0.23388E-01  0.29690E-01  0.36108E-01  0.48515E-01  0.42072E-01  0.23596E-01  0.59670E-02  0.50000E-02  0.34416E-02  0.26457E-02  0.25914E-02  0.18626E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10722E+00  0.84961E-01  0.12947E+00  0.12815E+00  0.21518E+00  0.12051E+00  0.73666E-01
C_13          0.00000E+00  0.20088E-06  0.48133E-06  0.89996E-06  0.11751E-05  0.14216E-05  0.15388E-05  0.17866E-05  0.11210E-04  0.44030E-03  0.40613E-03  0.42528E-03  0.35190E-03  0.38495E-03  0.41770E-03  0.38933E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.16735E-03  0.53780E-04  0.71972E-04  0.19596E-04  0.98140E-04  0.81980E-04  0.28161E-03
N_14          0.00000E+00  0.41060E-05  0.19602E-04  0.40574E-04  0.54326E-04  0.63921E-04  0.71346E-04  0.72241E-04  0.38377E-04  0.81023E-04  0.19821E-01  0.26448E-01  0.22479E-01  0.22888E-01  0.28426E-01  0.33797E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.90697E-02  0.35754E-02  0.44698E-02  0.12859E-01  0.91979E-02  0.61925E-02  0.86877E-02
N_15          0.00000E+00  0.14361E-09  0.16930E-08  0.22950E-07  0.30015E-07  0.14069E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.31289E-06  0.48382E-06  0.45838E-06  0.58676E-06  0.86942E-06  0.21831E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.75675E-05  0.85921E-06  0.92062E-06  0.13672E-05  0.72367E-05  0.37879E-06  0.24450E-05
O_16          0.00000E+00  0.11638E-04  0.93070E-04  0.27503E-03  0.42870E-03  0.47155E-03  0.51180E-03  0.62473E-03  0.57962E-03  0.41406E-03  0.51491E-03  0.64844E-03  0.47463E-03  0.38167E-03  0.36994E-03  0.63527E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.50443E+00  0.29364E+00  0.42213E+00  0.21827E+01  0.38181E+01  0.53282E+01  0.83728E+01
O_17          0.00000E+00  0.72171E-07  0.76392E-07  0.32428E-06  0.82345E-06  0.84577E-06  0.91754E-06  0.36407E-06  0.52262E-06  0.12847E-05  0.80544E-06  0.11860E-05  0.12008E-05  0.14066E-05  0.19258E-05  0.30072E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.69636E-04  0.25566E-04  0.24203E-04  0.21769E-04  0.27866E-04  0.48699E-04  0.28616E-04
O_18          0.00000E+00 -0.42942E-08 -0.14683E-07 -0.28205E-07 -0.48704E-07 -0.58450E-07 -0.68965E-07 -0.69009E-07 -0.81962E-07 -0.14768E-06 -0.27736E-06 -0.33423E-06 -0.38618E-06 -0.43866E-06 -0.48916E-06 -0.53865E-06  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18065E-02  0.36625E-03  0.30594E-03  0.80941E-05  0.70493E-04  0.26938E-04  0.26268E-04
F_19          0.00000E+00  0.55425E-08  0.15589E-06  0.12556E-05  0.48298E-05  0.78963E-05  0.11244E-04  0.18670E-04  0.10605E-04  0.17349E-05  0.41267E-06  0.46337E-06  0.20225E-06  0.64997E-07  0.39482E-07  0.90309E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.30710E-05  0.19766E-06  0.33229E-06  0.28049E-05  0.61243E-06  0.23862E-05  0.44734E-05
Ne20          0.00000E+00  0.19130E-06  0.36747E-06  0.42525E-05  0.22412E-04  0.42058E-04  0.62644E-04  0.12535E-03  0.80339E-04  0.18966E-04  0.18226E-04  0.20855E-04  0.14207E-04  0.18101E-04  0.22322E-04  0.89475E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.65991E-01  0.19009E+00  0.17674E+00  0.62664E+00  0.12215E+01  0.14498E+01  0.28713E+00
Ne21          0.00000E+00  0.25345E-07  0.44777E-07  0.18173E-06  0.76001E-06  0.13387E-05  0.22716E-05  0.56088E-05  0.82296E-05  0.22087E-05  0.80900E-06  0.40258E-06  0.23236E-06  0.16777E-06  0.18362E-06  0.12651E-06  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.18507E-03  0.67457E-04  0.87559E-04  0.13669E-03  0.50886E-03  0.61054E-03  0.11117E-03
Ne22          0.00000E+00  0.11434E-05  0.64074E-04  0.54445E-03  0.21113E-02  0.33382E-02  0.46960E-02  0.74463E-02  0.40376E-02  0.10030E-02  0.72508E-03  0.92307E-03  0.53941E-03  0.43475E-03  0.53251E-03  0.50053E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13332E-02  0.27414E-03  0.47516E-03  0.11747E-02  0.14743E-02  0.15610E-02  0.87605E-03
Na23          0.00000E+00  0.32204E-07  0.26405E-06  0.44786E-05  0.36118E-04  0.67498E-04  0.10605E-03  0.16242E-03  0.57195E-04  0.14751E-04  0.17465E-04  0.19467E-04  0.12275E-04  0.10469E-04  0.12656E-04  0.12576E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54122E-03  0.19555E-02  0.20861E-02  0.18058E-02  0.80858E-02  0.68595E-02  0.90012E-03
Mg24          0.00000E+00  0.86175E-08  0.24887E-07  0.48978E-06  0.43267E-05  0.91612E-05  0.16118E-04  0.34858E-04  0.17739E-04  0.44114E-05  0.36010E-05  0.44805E-05  0.96617E-06 -0.32151E-05 -0.66048E-05  0.23081E-05  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.63613E-01  0.63706E-01  0.59338E-01  0.24226E+00  0.17856E+00  0.28597E+00  0.70438E+00
Mg25          0.00000E+00  0.21174E-08  0.13575E-06  0.18125E-05  0.12301E-04  0.26018E-04  0.48808E-04  0.13628E-03  0.16235E-03  0.62167E-04  0.53053E-04  0.69383E-04  0.46319E-04  0.52283E-04  0.85534E-04  0.12014E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13963E-02  0.88009E-03  0.94621E-03  0.24023E-02  0.17443E-02  0.35470E-02  0.22102E-02
Mg26          0.00000E+00  0.10872E-07  0.17914E-07  0.22963E-06  0.20519E-05  0.52255E-05  0.12166E-04  0.54140E-04  0.13401E-03  0.76785E-04  0.76887E-04  0.10118E-03  0.68905E-04  0.80637E-04  0.15258E-03  0.22267E-03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.83432E-03  0.11370E-02  0.92689E-03  0.24373E-02  0.19894E-02  0.42670E-02  0.11079E-02
