#  
#  1.0 Msun, Z = 0.001 
#  species  A   yield		mass(i)_lost	mass(i)_0	<X(i)>		X0(i)		log10(<X(i)>/X0(i)) 
Ta	73	1.7963259e-10	1.8535901e-10	5.7264226e-12	2.1713890e-10	6.7082204e-12	1.5101303e+00
W	74	1.6956491e-09	1.7298708e-09	3.4221728e-11	2.0264580e-09	4.0089060e-11	1.7037117e+00
Re	75	1.9356202e-10	2.0770175e-10	1.4139730e-11	2.4331230e-10	1.6563993e-11	1.1669990e+00
Os	76	1.4037126e-09	1.5813735e-09	1.7766091e-10	1.8525007e-09	2.0812096e-10	9.4944257e-01
Ir	77	2.1961924e-10	3.8716544e-10	1.6754619e-10	4.5354512e-10	1.9627207e-10	3.6376200e-01
Pt	78	1.5314264e-09	1.8459893e-09	3.1456285e-10	2.1624850e-09	3.6849479e-10	7.6852176e-01
Au	79	2.5519104e-10	3.0703822e-10	5.1847178e-11	3.5968006e-10	6.0736400e-11	7.7246732e-01
Hg	80	5.5084583e-09	5.6234128e-09	1.1495448e-10	6.5875495e-09	1.3466348e-10	1.6894741e+00
Tl	81	2.8263403e-09	2.8765464e-09	5.0206188e-11	3.3697317e-09	5.8814062e-11	1.7581141e+00
Pb	82	4.1376232e-07	4.1471064e-07	9.4831143e-10	4.8581296e-07	1.1108999e-09	2.6407942e+00
Bi	83	5.3193019e-09	5.3582432e-09	3.8941231e-11	6.2769164e-09	4.5617724e-11	2.1386127e+00
#  
#  2.0 Msun, Z = 0.001 
#  species  A   yield		mass(i)_lost	mass(i)_0	<X(i)>		X0(i)		log10(<X(i)>/X0(i)) 
H	1	-8.7385809e-02	9.1559512e-01	1.0029810e+00	6.8374535e-01	7.4900306e-01	-3.9589203e-02
He	2	6.7617908e-02	4.0241756e-01	3.3479966e-01	3.0051616e-01	2.5002067e-01	7.9891914e-02
C	6	1.6549442e-02	1.6781482e-02	2.3203946e-04	1.2532024e-02	1.7328172e-04	1.8592685e+00
N	7	1.4892768e-04	2.1684234e-04	6.7914652e-05	1.6193286e-04	5.0717097e-05	5.0418061e-01
O	8	5.3443296e-04	1.0968129e-03	5.6237985e-04	8.1907454e-04	4.1997233e-04	2.9010275e-01
F	9	3.7707373e-06	3.8034379e-06	3.2700607e-08	2.8403198e-06	2.4420060e-08	2.0656205e+00
Ne	10	2.4528394e-03	2.5758180e-03	1.2297858e-04	1.9235615e-03	9.1837565e-05	1.3210857e+00
Na	11	3.6535166e-05	3.9150413e-05	2.6152471e-06	2.9236627e-05	1.9530063e-06	1.1752236e+00
Mg	12	3.8639160e-05	1.0810215e-04	6.9462990e-05	8.0728196e-05	5.1873361e-05	1.9208086e-01
Al	13	1.3634828e-06	6.3425586e-06	4.9790758e-06	4.7364767e-06	3.7182591e-06	1.0511576e-01
Si	14	5.8415499e-07	6.5841012e-05	6.5256856e-05	4.9168551e-05	4.8732318e-05	3.8703403e-03
P	15	2.1201394e-07	7.3340108e-07	5.2138714e-07	5.4768703e-07	3.8935991e-07	1.4818122e-01
S	16	-9.8787534e-08	3.0254788e-05	3.0353576e-05	2.2593579e-05	2.2667352e-05	-1.4157501e-03
Cl	17	4.4858981e-08	4.3916217e-07	3.9430318e-07	3.2795619e-07	2.9445653e-07	4.6794645e-02
Ar	18	-6.4900435e-08	6.4783890e-06	6.5432893e-06	4.8379116e-06	4.8863777e-06	-4.3291037e-03
K	19	1.3478662e-08	3.2093252e-07	3.0745385e-07	2.3966501e-07	2.2959946e-07	1.8633771e-02
Ca	20	-7.2810210e-08	5.0451780e-06	5.1179883e-06	3.7676227e-06	3.8219957e-06	-6.2227856e-03
Sc	21	1.1873406e-09	4.4910572e-09	3.3037166e-09	3.3538181e-09	2.4671394e-09	1.3334582e-01
Ti	22	1.6956182e-08	2.7181303e-07	2.5485685e-07	2.0298371e-07	1.9032122e-07	2.7973959e-02
V	23	-5.2446515e-10	2.9833801e-08	3.0358266e-08	2.2279196e-08	2.2670854e-08	-7.5683659e-03
Cr	24	-3.3794229e-09	1.4213968e-06	1.4247763e-06	1.0614664e-06	1.0639901e-06	-1.0313242e-03
Mn	25	4.5307537e-08	1.1321333e-06	1.0868258e-06	8.4545109e-07	8.1161647e-07	1.7737637e-02
Fe	26	-1.0094989e-06	1.2583578e-04	1.2684528e-04	9.3971268e-05	9.4725138e-05	-3.4701627e-03
Co	27	1.6764212e-07	4.5382352e-07	2.8618141e-07	3.3890495e-07	2.1371368e-07	2.0024559e-01
Ni	28	1.5383571e-07	6.2473726e-06	6.0935368e-06	4.6653940e-06	4.5505130e-06	1.0827968e-02
Cu	29	3.9637796e-08	1.1366067e-07	7.4022871e-08	8.4879167e-08	5.5278574e-08	1.8624428e-01
Zn	30	4.2419323e-08	1.3828351e-07	9.5864191e-08	1.0326694e-07	7.1589170e-08	1.5911399e-01
Ga	31	6.7246864e-09	1.2215469e-08	5.4907825e-09	9.1222308e-09	4.1003899e-09	3.4727590e-01
Ge	32	2.3173454e-08	3.9817800e-08	1.6644346e-08	2.9735015e-08	1.2429614e-08	3.7881051e-01
As	33	8.1675580e-10	1.7958967e-09	9.7914090e-10	1.3411343e-09	7.3119987e-10	2.6343616e-01
Se	34	2.4563676e-08	3.4759599e-08	1.0195923e-08	2.5957668e-08	7.6140803e-09	5.3264823e-01
Br	35	3.4988778e-09	5.3135826e-09	1.8147048e-09	3.9680611e-09	1.3551797e-09	4.6658145e-01
Kr	36	4.1761305e-08	5.1488606e-08	9.7272996e-09	3.8450504e-08	7.2641233e-09	7.2371883e-01
Rb	37	6.8921258e-09	8.7464224e-09	1.8542965e-09	6.5316267e-09	1.3847459e-09	6.7365125e-01
Sr	38	8.6502625e-08	9.0832955e-08	4.3303293e-09	6.7831958e-08	3.2337902e-09	1.3217225e+00
Y	39	2.2393035e-08	2.3337488e-08	9.4445229e-10	1.7427898e-08	7.0529521e-10	1.3928741e+00
Zr	40	6.2260867e-08	6.4285528e-08	2.0246614e-09	4.8006951e-08	1.5119705e-09	1.5017608e+00
Nb	41	3.8637673e-09	4.0201835e-09	1.5641615e-10	3.0021804e-09	1.1680798e-10	1.4099643e+00
Mo	42	9.6773180e-09	1.0092592e-08	4.1527398e-10	7.5369153e-09	3.1011705e-10	1.3856680e+00
Ru	44	5.4185525e-09	5.6996071e-09	2.8105463e-10	4.2563353e-09	2.0988513e-10	1.3070542e+00
Rh	45	4.5153553e-10	5.2891570e-10	7.7380177e-11	3.9498206e-10	5.7785734e-11	8.3475674e-01
Pd	46	5.9796430e-09	6.2502282e-09	2.7058521e-10	4.6675264e-09	2.0206680e-10	1.3635918e+00
Ag	47	9.2841810e-10	1.0403796e-09	1.1196153e-10	7.7693155e-10	8.3610293e-11	9.6812301e-01
Cd	48	9.9723745e-09	1.0316325e-08	3.4395085e-10	7.7039941e-09	2.5685457e-10	1.4770286e+00
In	49	7.4139709e-10	7.8284024e-10	4.1443153e-11	5.8460706e-10	3.0948792e-11	1.2762204e+00
Sn	50	3.0148693e-08	3.0937214e-08	7.8852103e-10	2.3103199e-08	5.8884935e-10	1.5936679e+00
Sb	51	9.1580097e-10	9.6215116e-10	4.6350188e-11	7.1851232e-10	3.4613253e-11	1.3171918e+00
Te	52	1.2546463e-08	1.2968937e-08	4.2247412e-10	9.6849037e-09	3.1549394e-10	1.4871043e+00
I	53	7.9400878e-10	1.0888546e-09	2.9484584e-10	8.1313155e-10	2.2018408e-10	5.6737490e-01
Xe	54	1.7483610e-08	1.8850191e-08	1.3665804e-09	1.4076888e-08	1.0205308e-09	1.1396805e+00
Cs	55	1.1342958e-09	1.2389228e-09	1.0462702e-10	9.2519899e-10	7.8133050e-11	1.0734004e+00
Ba	56	1.3213273e-07	1.3349100e-07	1.3582727e-09	9.9688005e-08	1.0143268e-09	1.9924650e+00
La	57	1.3489646e-08	1.3624046e-08	1.3440056e-10	1.0174124e-08	1.0036724e-10	2.0059050e+00
Ce	58	4.4872784e-08	4.5220086e-08	3.4730166e-10	3.3769318e-08	2.5935688e-10	2.1146245e+00
Pr	59	4.2280644e-09	4.2811544e-09	5.3089978e-11	3.1970675e-09	3.9646373e-11	1.9065483e+00
Nd	60	2.6009051e-08	2.6259745e-08	2.5069364e-10	1.9610173e-08	1.8721224e-10	2.0201472e+00
Sm	62	4.1994291e-09	4.2626820e-09	6.3252885e-11	3.1832727e-09	4.7235798e-11	1.8286026e+00
Eu	63	3.4595574e-10	3.7814761e-10	3.2191871e-11	2.8239192e-10	2.4040147e-11	1.0699151e+00
Gd	64	3.0601042e-09	3.1499295e-09	8.9825236e-11	2.3522948e-09	6.7079419e-11	1.5449025e+00
Tb	65	3.2466669e-10	3.4640246e-10	2.1735775e-11	2.5868538e-10	1.6231776e-11	1.2024058e+00
Dy	66	4.4375745e-09	4.5808595e-09	1.4328499e-10	3.4208803e-09	1.0700193e-10	1.5047463e+00
Ho	67	4.0261971e-10	4.3448210e-10	3.1862383e-11	3.2446122e-10	2.3794094e-11	1.1346936e+00
Er	68	3.3047945e-09	3.3943101e-09	8.9515558e-11	2.5347925e-09	6.6848158e-11	1.5788530e+00
Tm	69	3.5477012e-10	3.6934754e-10	1.4577413e-11	2.7582023e-10	1.0886076e-11	1.4037548e+00
Yb	70	7.2058557e-09	7.2875205e-09	8.1664663e-11	5.4421524e-09	6.0985289e-11	1.9505456e+00
Lu	71	7.7463313e-10	7.8872275e-10	1.4089608e-11	5.8899998e-10	1.0521795e-11	1.7480255e+00
Hf	72	6.2973156e-09	6.3571351e-09	5.9819572e-11	4.7473621e-09	4.4671879e-11	2.0264181e+00
Ta	73	7.1781617e-10	7.2679906e-10	8.9828968e-12	5.4275680e-10	6.7082204e-12	1.9079980e+00
W	74	6.8862903e-09	6.9399729e-09	5.3682775e-11	5.1826120e-09	4.0089060e-11	2.1115228e+00
Re	75	8.2913665e-10	8.5131730e-10	2.2180643e-11	6.3574415e-10	1.6563993e-11	1.5841173e+00
Os	76	5.8930312e-09	6.1717235e-09	2.7869226e-10	4.6089009e-09	2.0812096e-10	1.3452816e+00
Ir	77	9.2446137e-10	1.1872869e-09	2.6282554e-10	8.8663852e-10	1.9627207e-10	6.5488809e-01
Pt	78	6.0948854e-09	6.5883323e-09	4.9344693e-10	4.9200148e-09	3.6849479e-10	1.1255351e+00
Au	79	9.8983636e-10	1.0711677e-09	8.1331379e-11	7.9992340e-10	6.0736400e-11	1.1195994e+00
Hg	80	2.1459945e-08	2.1640272e-08	1.8032624e-10	1.6160457e-08	1.3466348e-10	2.0792038e+00
Tl	81	1.1766735e-08	1.1845493e-08	7.8757199e-11	8.8459410e-09	5.8814062e-11	2.1772629e+00
Pb	82	1.2676366e-06	1.2691242e-06	1.4875926e-09	9.4775270e-07	1.1108999e-09	2.9310201e+00
Bi	83	1.6518343e-08	1.6579429e-08	6.1086142e-11	1.2381136e-08	4.5617724e-11	2.4336269e+00
#  
#  2.25 Msun, Z = 0.001 
#  species  A   yield		mass(i)_lost	mass(i)_0	<X(i)>		X0(i)		log10(<X(i)>/X0(i)) 
H	1	-1.1155114e-01	1.0699335e+00	1.1814846e+00	6.7828513e-01	7.4900306e-01	-4.3071294e-02
He	2	8.4777230e-02	4.7916225e-01	3.9438502e-01	3.0376526e-01	2.5002067e-01	8.4562182e-02
C	6	2.2199274e-02	2.2472610e-02	2.7333626e-04	1.4246527e-02	1.7328172e-04	1.9149563e+00
N	7	1.7242454e-04	2.5242618e-04	8.0001641e-05	1.6002576e-04	5.0717097e-05	4.9903551e-01
O	8	6.3175748e-04	1.2942259e-03	6.6246840e-04	8.2047543e-04	4.1997233e-04	2.9084490e-01
F	9	6.4030466e-06	6.4415671e-06	3.8520439e-08	4.0836361e-06	2.4420060e-08	2.2233003e+00
Ne	10	3.6367234e-03	3.7815889e-03	1.4486546e-04	2.3973410e-03	9.1837565e-05	1.4167094e+00
Na	11	5.2360526e-05	5.5441217e-05	3.0806910e-06	3.5146999e-05	1.9530063e-06	1.2551846e+00
Mg	12	6.9168789e-05	1.5099433e-04	8.1825542e-05	9.5722965e-05	5.1873361e-05	2.6607176e-01
Al	13	2.6837151e-06	8.5489330e-06	5.8652179e-06	5.4196022e-06	3.7182591e-06	1.6362776e-01
Si	14	1.1642142e-06	7.8035044e-05	7.6870829e-05	4.9470372e-05	4.8732318e-05	6.5281075e-03
P	15	3.2295831e-07	9.3713840e-07	6.1418009e-07	5.9409956e-07	3.8935991e-07	1.8350800e-01
S	16	-1.5853334e-07	3.5597167e-05	3.5755700e-05	2.2566849e-05	2.2667352e-05	-1.9298476e-03
Cl	17	6.2651804e-08	5.2713039e-07	4.6447859e-07	3.3417468e-07	2.9445653e-07	5.4952354e-02
Ar	18	-9.9661678e-08	7.6081579e-06	7.7078196e-06	4.8231972e-06	4.8863777e-06	-5.6520184e-03
K	19	2.0076602e-08	3.8224900e-07	3.6217240e-07	2.4232703e-07	2.2959946e-07	2.3430995e-02
Ca	20	-1.1672229e-07	5.9121307e-06	6.0288530e-06	3.7479995e-06	3.8219957e-06	-8.4906642e-03
Sc	21	2.0652519e-09	5.9569416e-09	3.8916897e-09	3.7764074e-09	2.4671394e-09	1.8488515e-01
Ti	22	2.4689490e-08	3.2490403e-07	3.0021454e-07	2.0597315e-07	1.9032122e-07	3.4323384e-02
V	23	-7.2126874e-10	3.5039956e-08	3.5761225e-08	2.2213605e-08	2.2670854e-08	-8.8488351e-03
Cr	24	-5.7251072e-09	1.6726232e-06	1.6783483e-06	1.0603607e-06	1.0639901e-06	-1.4839786e-03
Mn	25	5.1460466e-08	1.3317121e-06	1.2802517e-06	8.4423986e-07	8.1161647e-07	1.7115002e-02
Fe	26	-1.5919186e-06	1.4782843e-04	1.4942035e-04	9.3715940e-05	9.4725138e-05	-4.6517810e-03
Co	27	2.8854364e-07	6.2565768e-07	3.3711403e-07	3.9663613e-07	2.1371368e-07	2.6855995e-01
Ni	28	3.1543843e-07	7.4934617e-06	7.1780233e-06	4.7504853e-06	4.5505130e-06	1.8677625e-02
Cu	29	7.4219238e-08	1.6141620e-07	8.7196958e-08	1.0232991e-07	5.5278574e-08	2.6744578e-01
Zn	30	8.3437866e-08	1.9636332e-07	1.1292545e-07	1.2448466e-07	7.1589170e-08	2.4026853e-01
Ga	31	1.2472909e-08	1.8940904e-08	6.4679946e-09	1.2007600e-08	4.1003899e-09	4.6663104e-01
Ge	32	4.1785901e-08	6.1392495e-08	1.9606594e-08	3.8919816e-08	1.2429614e-08	4.9571312e-01
As	33	1.4723810e-09	2.6257827e-09	1.1534018e-09	1.6646168e-09	7.3119987e-10	3.5727817e-01
Se	34	4.1805160e-08	5.3815684e-08	1.2010524e-08	3.4116491e-08	7.6140803e-09	6.5134690e-01
Br	35	5.9165344e-09	8.0542080e-09	2.1376737e-09	5.1059709e-09	1.3551797e-09	5.7608144e-01
Kr	36	7.0537416e-08	8.1995913e-08	1.1458498e-08	5.1981369e-08	7.2641233e-09	8.5466451e-01
Rb	37	1.4009516e-08	1.6193827e-08	2.1843117e-09	1.0266089e-08	1.3847459e-09	8.7003490e-01
Sr	38	1.2502242e-07	1.3012343e-07	5.1010120e-09	8.2491841e-08	3.2337902e-09	1.4066992e+00
Y	39	3.3636853e-08	3.4749393e-08	1.1125395e-09	2.2029403e-08	7.0529521e-10	1.4946318e+00
Zr	40	9.5666878e-08	9.8051876e-08	2.3849969e-09	6.2160057e-08	1.5119705e-09	1.6139681e+00
Nb	41	6.0529616e-09	6.2372156e-09	1.8425404e-10	3.9540873e-09	1.1680798e-10	1.5295737e+00
Mo	42	1.4066312e-08	1.4555494e-08	4.8918163e-10	9.2274658e-09	3.1011705e-10	1.4735568e+00
Ru	44	7.3569410e-09	7.6880158e-09	3.3107484e-10	4.8738232e-09	2.0988513e-10	1.3658881e+00
Rh	45	6.2614425e-10	7.1729602e-10	9.1151776e-11	4.5473033e-10	5.7785734e-11	8.9593329e-01
Pd	46	8.5440065e-09	8.8627488e-09	3.1874213e-10	5.6185459e-09	2.0206680e-10	1.4441290e+00
Ag	47	1.3356751e-09	1.4675628e-09	1.3188769e-10	9.3036247e-10	8.3610293e-11	1.0463924e+00
Cd	48	1.4731520e-08	1.5136685e-08	4.0516489e-10	9.5959123e-09	2.5685457e-10	1.5723990e+00
In	49	1.1109729e-09	1.1597918e-09	4.8818924e-11	7.3525087e-10	3.0948792e-11	1.3757918e+00
Sn	50	4.6179365e-08	4.7108221e-08	9.2885667e-10	2.9864291e-08	5.8884935e-10	1.7051480e+00
Sb	51	1.4072691e-09	1.4618684e-09	5.4599280e-11	9.2675254e-10	3.4613253e-11	1.4277214e+00
Te	52	1.9023344e-08	1.9521007e-08	4.9766320e-10	1.2375356e-08	3.1549394e-10	1.5935667e+00
I	53	1.2030585e-09	1.5503790e-09	3.4732050e-10	9.8286390e-10	2.2018408e-10	6.4970747e-01
Xe	54	2.7644994e-08	2.9254789e-08	1.6097952e-09	1.8546094e-08	1.0205308e-09	1.2594263e+00
Cs	55	1.7217736e-09	1.8450215e-09	1.2324783e-10	1.1696527e-09	7.8133050e-11	1.1752221e+00
Ba	56	2.0233732e-07	2.0393734e-07	1.6000089e-09	1.2928622e-07	1.0143268e-09	2.1053743e+00
La	57	2.0721669e-08	2.0879990e-08	1.5832026e-10	1.3236884e-08	1.0036724e-10	2.1201938e+00
Ce	58	7.0270727e-08	7.0679840e-08	4.0911206e-10	4.4807535e-08	2.5935688e-10	2.2374533e+00
Pr	59	6.7790563e-09	6.8415948e-09	6.2538573e-11	4.3372339e-09	3.9646373e-11	2.0390094e+00
Nd	60	3.9022456e-08	3.9317766e-08	2.9531040e-10	2.4925526e-08	1.8721224e-10	2.1243101e+00
Sm	62	6.4274673e-09	6.5019776e-09	7.4510205e-11	4.1219334e-09	4.7235798e-11	1.9408297e+00
Eu	63	5.4634792e-10	5.8426909e-10	3.7921162e-11	3.7039781e-10	2.4040147e-11	1.1877313e+00
Gd	64	4.7702700e-09	4.8760818e-09	1.0581172e-10	3.0911955e-09	6.7079419e-11	1.6635372e+00
Tb	65	5.0305373e-10	5.2865789e-10	2.5604160e-11	3.3514305e-10	1.6231776e-11	1.3148642e+00
Dy	66	6.7033868e-09	6.8721727e-09	1.6878588e-10	4.3566189e-09	1.0700193e-10	1.6097580e+00
Ho	67	6.0173969e-10	6.3927272e-10	3.7533034e-11	4.0526740e-10	2.3794094e-11	1.2312725e+00
Er	68	5.1417197e-09	5.2471666e-09	1.0544693e-10	3.3264451e-09	6.6848158e-11	1.6968909e+00
Tm	69	5.3253777e-10	5.4970957e-10	1.7171802e-11	3.4848878e-10	1.0886076e-11	1.5053174e+00
Yb	70	1.1644156e-08	1.1740355e-08	9.6198785e-11	7.4428063e-09	6.0985289e-11	2.0865116e+00
Lu	71	1.2453247e-09	1.2619219e-09	1.6597181e-11	7.9999629e-10	1.0521795e-11	1.8809981e+00
Hf	72	9.5122857e-09	9.5827516e-09	7.0465854e-11	6.0749923e-09	4.4671879e-11	2.1335115e+00
Ta	73	1.0728630e-09	1.0834446e-09	1.0581612e-11	6.8685047e-10	6.7082204e-12	2.0102549e+00
W	74	1.0366076e-08	1.0429313e-08	6.3236871e-11	6.6116705e-09	4.0089060e-11	2.2172853e+00
Re	75	1.2670311e-09	1.2931593e-09	2.6128205e-11	8.1979929e-10	1.6563993e-11	1.6945425e+00
Os	76	9.4539895e-09	9.7822816e-09	3.2829202e-10	6.2014844e-09	2.0812096e-10	1.4741798e+00
Ir	77	1.5601046e-09	1.8697061e-09	3.0960146e-10	1.1853015e-09	1.9627207e-10	7.8097034e-01
Pt	78	9.9094907e-09	1.0490758e-08	5.8126726e-10	6.6506236e-09	3.6849479e-10	1.2564310e+00
Au	79	1.5578638e-09	1.6536700e-09	9.5806186e-11	1.0483453e-09	6.0736400e-11	1.2370553e+00
Hg	80	3.3500735e-08	3.3713154e-08	2.1241948e-10	2.1372478e-08	1.3466348e-10	2.2006051e+00
Tl	81	2.0322565e-08	2.0415339e-08	9.2773871e-11	1.2942319e-08	5.8814062e-11	2.3425309e+00
Pb	82	1.6534676e-06	1.6552200e-06	1.7523442e-09	1.0493279e-06	1.1108999e-09	2.9752363e+00
Bi	83	2.3137010e-08	2.3208968e-08	7.1957839e-11	1.4713342e-08	4.5617724e-11	2.5085777e+00
#  
#  2.5 Msun, Z = 0.001 
#  species  A   yield		mass(i)_lost	mass(i)_0	<X(i)>		X0(i)		log10(<X(i)>/X0(i)) 
H	1	-1.1058767e-01	1.2308970e+00	1.3414847e+00	6.8725767e-01	7.4900306e-01	-3.7363996e-02
He	2	8.2207786e-02	5.3000156e-01	4.4779377e-01	2.9592047e-01	2.5002067e-01	7.3199096e-02
C	6	2.3369560e-02	2.3679912e-02	3.1035224e-04	1.3221415e-02	1.7328172e-04	1.8825252e+00
N	7	1.6851970e-04	2.5935540e-04	9.0835691e-05	1.4480820e-04	5.0717097e-05	4.5563876e-01
O	8	6.3399098e-04	1.3861727e-03	7.5218177e-04	7.7395413e-04	4.1997233e-04	2.6549455e-01
F	9	7.5156179e-06	7.5593549e-06	4.3736986e-08	4.2206817e-06	2.4420060e-08	2.2376359e+00
Ne	10	4.0274633e-03	4.1919469e-03	1.6448356e-04	2.3405270e-03	9.1837565e-05	1.4062933e+00
Na	11	4.2919909e-05	4.6417796e-05	3.4978870e-06	2.5916860e-05	1.9530063e-06	1.1228787e+00
Mg	12	1.1812695e-04	2.1103355e-04	9.2906591e-05	1.1782823e-04	5.1873361e-05	3.5630498e-01
Al	13	6.1402965e-06	1.2799799e-05	6.6595025e-06	7.1466253e-06	3.7182591e-06	2.8376136e-01
Si	14	3.4569393e-06	9.0737836e-05	8.7280896e-05	5.0662460e-05	4.8732318e-05	1.6869210e-02
P	15	5.1495367e-07	1.2123078e-06	6.9735411e-07	6.7687856e-07	3.8935991e-07	2.4015953e-01
S	16	-1.6340594e-07	4.0434433e-05	4.0597839e-05	2.2576115e-05	2.2667352e-05	-1.7515671e-03
Cl	17	7.2248432e-08	5.9962804e-07	5.2737961e-07	3.3479564e-07	2.9445653e-07	5.5758607e-02
Ar	18	-1.3121603e-07	8.6204186e-06	8.7516346e-06	4.8131148e-06	4.8863777e-06	-6.5608173e-03
K	19	2.3357874e-08	4.3457670e-07	4.1121882e-07	2.4264106e-07	2.2959946e-07	2.3993441e-02
Ca	20	-1.6476607e-07	6.6805315e-06	6.8452976e-06	3.7300004e-06	3.8219957e-06	-1.0581317e-02
Sc	21	3.1580191e-09	7.5767324e-09	4.4187134e-09	4.2303842e-09	2.4671394e-09	2.3418612e-01
Ti	22	2.4526335e-08	3.6539679e-07	3.4087046e-07	2.0401524e-07	1.9032122e-07	3.0175380e-02
V	23	-7.1782492e-10	3.9886287e-08	4.0604112e-08	2.2270064e-08	2.2670854e-08	-7.7464150e-03
Cr	24	-8.8315277e-09	1.8968034e-06	1.9056350e-06	1.0590591e-06	1.0639901e-06	-2.0173855e-03
Mn	25	-2.8931557e-09	1.4507339e-06	1.4536270e-06	8.1000110e-07	8.1161647e-07	-8.6524286e-04
Fe	26	-2.2005368e-06	1.6745475e-04	1.6965528e-04	9.3496493e-05	9.4725138e-05	-5.6699280e-03
Co	27	5.7457080e-07	9.5733778e-07	3.8276698e-07	5.3451889e-07	2.1371368e-07	3.9813074e-01
Ni	28	6.0501148e-07	8.7551031e-06	8.1500917e-06	4.8883144e-06	4.5505130e-06	3.1098770e-02
Cu	29	1.0658550e-07	2.0559092e-07	9.9005420e-08	1.1478940e-07	5.5278574e-08	3.1734497e-01
Zn	30	8.4793030e-08	2.1301117e-07	1.2821814e-07	1.1893241e-07	7.1589170e-08	2.2045291e-01
Ga	31	1.3242803e-08	2.0586712e-08	7.3439090e-09	1.1494361e-08	4.1003899e-09	4.4765970e-01
Ge	32	4.3235620e-08	6.5497395e-08	2.2261775e-08	3.6569743e-08	1.2429614e-08	4.6866425e-01
As	33	1.5864351e-09	2.8960338e-09	1.3095987e-09	1.6169683e-09	7.3119987e-10	3.4466540e-01
Se	34	4.7843101e-08	6.1480124e-08	1.3637023e-08	3.4326742e-08	7.6140803e-09	6.5401514e-01
Br	35	6.8315405e-09	9.2587040e-09	2.4271635e-09	5.1694944e-09	1.3551797e-09	5.8145117e-01
Kr	36	2.0650581e-07	2.1951605e-07	1.3010241e-08	1.2256434e-07	7.2641233e-09	1.2271809e+00
Rb	37	3.4139853e-08	3.6619971e-08	2.4801174e-09	2.0446353e-08	1.3847459e-09	1.1692457e+00
Sr	38	1.3725155e-07	1.4304336e-07	5.7918056e-09	7.9866665e-08	3.2337902e-09	1.3926537e+00
Y	39	4.0188848e-08	4.1452051e-08	1.2632028e-09	2.3144291e-08	7.0529521e-10	1.5160729e+00
Zr	40	1.1888552e-07	1.2159350e-07	2.7079799e-09	6.7890376e-08	1.5119705e-09	1.6522649e+00
Nb	41	7.9810430e-09	8.1902493e-09	2.0920625e-10	4.5729345e-09	1.1680798e-10	1.5927225e+00
Mo	42	1.6587039e-08	1.7142467e-08	5.5542801e-10	9.5713055e-09	3.1011705e-10	1.4894455e+00
Ru	44	6.0932341e-09	6.4691440e-09	3.7590993e-10	3.6119747e-09	2.0988513e-10	1.2357630e+00
Rh	45	4.8629093e-10	5.8978674e-10	1.0349581e-10	3.2930086e-10	5.7785734e-11	7.5577223e-01
Pd	46	6.9430895e-09	7.3049966e-09	3.6190710e-10	4.0786636e-09	2.0206680e-10	1.3050229e+00
Ag	47	1.1124978e-09	1.2622461e-09	1.4974829e-10	7.0476106e-10	8.3610293e-11	9.2578215e-01
Cd	48	1.3891291e-08	1.4351324e-08	4.6003348e-10	8.0129023e-09	2.5685457e-10	1.4941025e+00
In	49	1.1065578e-09	1.1619879e-09	5.5430122e-11	6.4878301e-10	3.0948792e-11	1.3214558e+00
Sn	50	5.1074129e-08	5.2128774e-08	1.0546451e-09	2.9105521e-08	5.8884935e-10	1.6939712e+00
Sb	51	1.6074851e-09	1.6694784e-09	6.1993271e-11	9.3213469e-10	3.4613253e-11	1.4302363e+00
Te	52	2.1466425e-08	2.2031483e-08	5.6505816e-10	1.2301034e-08	3.1549394e-10	1.5909506e+00
I	53	1.3440687e-09	1.7384243e-09	3.9435563e-10	9.7062987e-10	2.2018408e-10	6.4426774e-01
Xe	54	3.5324158e-08	3.7151956e-08	1.8277982e-09	2.0743381e-08	1.0205308e-09	1.3080534e+00
Cs	55	1.8710049e-09	2.0109433e-09	1.3993840e-10	1.1227878e-09	7.8133050e-11	1.1574629e+00
Ba	56	2.2259367e-07	2.2441036e-07	1.8166867e-09	1.2529702e-07	1.0143268e-09	2.0917628e+00
La	57	2.2816182e-08	2.2995943e-08	1.7976044e-10	1.2839529e-08	1.0036724e-10	2.1069571e+00
Ce	58	8.0030382e-08	8.0494898e-08	4.6451518e-10	4.4943430e-08	2.5935688e-10	2.2387684e+00
Pr	59	7.6048444e-09	7.6758521e-09	7.1007725e-11	4.2857266e-09	3.9646373e-11	2.0338210e+00
Nd	60	3.9080203e-08	3.9415505e-08	3.3530218e-10	2.2007208e-08	1.8721224e-10	2.0702307e+00
Sm	62	6.9247990e-09	7.0093995e-09	8.4600590e-11	3.9136201e-09	4.7235798e-11	1.9183074e+00
Eu	63	5.9393458e-10	6.3699113e-10	4.3056553e-11	3.5565691e-10	2.4040147e-11	1.1700941e+00
Gd	64	5.3289264e-09	5.4490675e-09	1.2014105e-10	3.0424262e-09	6.7079419e-11	1.6566308e+00
Tb	65	5.7069417e-10	5.9976572e-10	2.9071549e-11	3.3487251e-10	1.6231776e-11	1.3145135e+00
Dy	66	7.5072243e-09	7.6988677e-09	1.9164334e-10	4.2985772e-09	1.0700193e-10	1.6039331e+00
Ho	67	6.6174968e-10	7.0436554e-10	4.2615865e-11	3.9327466e-10	2.3794094e-11	1.2182268e+00
