        13
  .13000E+02
  .20800E-02  .15700E+00  .11600E+00  .70000E-01  .00000E+00
  .00000E+00  .41088E-01  .44181E-02  .16500E+01  .31400E-02
  .16100E-03  .19300E-04  .55400E-07
  .19877E-02  .88860E-04  .12400E-04  .12207E-02  .17400E-03
  .40830E-05  .95558E-04
  .31500E+01  .82300E+00  .13500E+01  .59000E-01  .55500E-02
  .23100E-02  .16500E+00  .10300E+00  .82400E-01  .00000E+00
  .00000E+00  .43028E-01  .48997E-02  .18800E+01  .15000E-02
  .37000E-03  .23100E-04  .18500E-06
  .39698E-02  .17594E-03  .24200E-04  .70810E-03  .82200E-04
  .12524E-04  .38534E-03
  .38650E+01  .10647E+01  .24975E+01  .91000E-01  .19937E-01
  .44200E-03  .15300E+00  .23100E+00  .96000E-01  .00000E+00
  .00000E+00  .91957E-01  .10276E-01  .28000E+01  .89300E-03
  .23800E-03  .37600E-04  .22000E-06
  .35440E-02  .15429E-03  .18600E-04  .13080E-02  .20200E-03
  .87910E-05  .26677E-03
  .45800E+01  .13065E+01  .36450E+01  .12300E+00  .34325E-01
  .73600E-03  .21700E+00  .24700E+00  .15900E+00  .00000E+00
  .00000E+00  .85472E-01  .84038E-02  .32700E+01  .15500E-02
  .51900E-03  .20500E-04  .69500E-07
  .69037E-02  .31373E-03  .37100E-04  .16193E-02  .24700E-03
  .18590E-04  .59051E-03
  .60100E+01  .17900E+01  .59400E+01  .18700E+00  .63100E-01
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .74900E+01  .26850E+01  .93700E+01  .11420E+00  .31800E-01
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .89700E+01  .35800E+01  .12800E+02  .41400E-01  .50000E-03
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .12102E+02  .53040E+01  .12600E+02  .72484E+00  .22430E+00
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .15234E+02  .70280E+01  .12400E+02  .14083E+01  .44810E+00
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .16800E+02  .78900E+01  .12300E+02  .17500E+01  .56000E+00
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .16800E+02  .78900E+01  .12300E+02  .17500E+01  .56000E+00
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .16333E+01  .13867E+00  .26133E+00  .14400E-02  .21036E-02
  .14400E-03  .86200E-01  .80400E-01  .70000E-01  .00000E+00
  .00000E+00  .24069E-01  .29378E-02  .15700E+01  .37800E-02
  .17600E-03  .50200E-05  .21200E-07
  .25605E-02  .80710E-04  .16500E-04  .94000E-03  .13300E-03
  .51040E-05  .12573E-03
  .19000E+01  .19000E+00  .39000E+00  .41000E-03  .30876E-02
  .24500E-02  .68200E-01  .73200E-01  .70000E-01  .00000E+00
  .00000E+00  .32277E-01  .44334E-02  .14800E+01  .13700E-02
  .13200E-03  .78600E-05  .40300E-07
  .20805E-02  .93790E-04  .10800E-04  .11731E-02  .18600E-03
  .37820E-05  .12313E-03
  .27400E+01  .25000E+00  .75000E+00  .38000E-03  .45637E-02
  .20800E-02  .15700E+00  .11600E+00  .70000E-01  .00000E+00
  .00000E+00  .41088E-01  .44181E-02  .16500E+01  .31400E-02
  .16100E-03  .19300E-04  .55400E-07
  .19877E-02  .88860E-04  .12400E-04  .12207E-02  .17400E-03
  .40830E-05  .95558E-04
  .33000E+01  .29000E+00  .99000E+00  .36000E-03  .55477E-02
  .23100E-02  .16500E+00  .10300E+00  .82400E-01  .00000E+00
  .00000E+00  .43028E-01  .48997E-02  .18800E+01  .15000E-02
  .37000E-03  .23100E-04  .18500E-06
  .39698E-02  .17594E-03  .24200E-04  .70810E-03  .82200E-04
  .12524E-04  .38534E-03
  .44750E+01  .36250E+00  .21925E+01  .46000E-03  .19928E-01
  .44200E-03  .15300E+00  .23100E+00  .96000E-01  .00000E+00
  .00000E+00  .91957E-01  .10276E-01  .28000E+01  .89300E-03
  .23800E-03  .37600E-04  .22000E-06
  .35440E-02  .15429E-03  .18600E-04  .13080E-02  .20200E-03
  .87910E-05  .26677E-03
  .56500E+01  .43500E+00  .33950E+01  .56000E-03  .34308E-01
  .73600E-03  .21700E+00  .24700E+00  .15900E+00  .00000E+00
  .00000E+00  .85472E-01  .84038E-02  .32700E+01  .15500E-02
  .51900E-03  .20500E-04  .69500E-07
  .69037E-02  .31373E-03  .37100E-04  .16193E-02  .24700E-03
  .18590E-04  .59051E-03
  .80000E+01  .58000E+00  .58000E+01  .76000E-03  .63069E-01
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .90000E+01  .59500E+00  .10900E+02  .73000E-03  .31784E-01
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .10000E+02  .61000E+00  .16000E+02  .70000E-03  .49975E-03
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .10000E+02  .61000E+00  .16000E+02  .70000E-03  .22419E+00
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .10000E+02  .61000E+00  .16000E+02  .70000E-03  .44788E+00
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .10000E+02  .61000E+00  .16000E+02  .70000E-03  .55972E+00
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .10000E+02  .61000E+00  .16000E+02  .70000E-03  .55972E+00
  .32800E-03  .33700E+00  .72000E+00  .25600E+00  .00000E+00
  .00000E+00  .26194E+00  .28795E-01  .55300E+01  .75200E-02
  .51900E-03  .13100E-03  .62800E-06
  .99661E-02  .38692E-03  .34800E-04  .28723E-02  .36800E-03
  .22460E-04  .69551E-03
  .16912E+01  .13536E+00  .24032E+00  .48871E-02  .20527E-02
  .54100E-03  .63600E-01  .89900E-01  .72600E-01  .00000E+00
  .00000E+00  .38119E-01  .47622E-02  .16500E+01  .35700E-02
  .89100E-04  .25100E-04  .25200E-06
  .22967E-02  .10782E-03  .89500E-05  .12972E-02  .22700E-03
  .12910E-04  .89529E-04
  .19248E+01  .19000E+00  .39000E+00  .37820E-02  .29877E-02
  .19600E-02  .63700E-01  .42900E-01  .70800E-01  .00000E+00
  .00000E+00  .16687E-01  .17515E-02  .15300E+01  .23500E-02
  .23200E-03  .41500E-05  .50800E-07
  .37390E-02  .79202E-04  .16200E-04  .34498E-03  .80100E-04
  .63550E-05  .69693E-04
  .26308E+01  .23809E+00  .81104E+00  .42060E-02  .43889E-02
  .20900E-02  .59300E-01  .15300E+00  .71100E-01  .00000E+00
  .00000E+00  .79738E-01  .80926E-02  .17000E+01  .23100E-02
  .63000E-04  .56900E-04  .35500E-06
  .32756E-02  .11073E-03  .75600E-05  .16412E-02  .28100E-03
  .39200E-05  .61921E-04
  .31015E+01  .27015E+00  .10917E+01  .44887E-02  .53230E-02
  .12900E-02  .23000E+00  .11400E+00  .80600E-01  .00000E+00
  .00000E+00  .36991E-01  .46242E-02  .22400E+01  .63200E-02
  .15500E-03  .20500E-04  .21300E-06
  .34734E-02  .17673E-03  .11900E-04  .79225E-03  .10900E-03
  .22390E-04  .36075E-03
  .41338E+01  .33211E+00  .22936E+01  .58045E-02  .18988E-01
  .67600E-02  .19300E+00  .11200E+00  .15000E+00  .00000E+00
  .00000E+00  .43130E-01  .55959E-02  .21500E+01  .51700E-02
  .66000E-03  .17600E-04  .31800E-06
  .75258E-02  .22489E-03  .54500E-04  .95915E-03  .11200E-03
  .48100E-04  .56882E-03
  .51910E+01  .40729E+00  .35865E+01  .72858E-02  .32644E-01
  .46800E-02  .31100E+00  .23600E+00  .20000E+00  .00000E+00
  .00000E+00  .93932E-01  .11253E-01  .25700E+01  .87000E-02
  .78600E-03  .54300E-04  .55500E-06
  .90057E-02  .37702E-03  .47300E-04  .16302E-02  .19600E-03
  .59600E-04  .85595E-03
  .73053E+01  .55767E+00  .61722E+01  .10248E-01  .59954E-01
  .60400E-03  .52000E+00  .71400E+00  .25900E+00  .00000E+00
  .00000E+00  .28494E+00  .29489E-01  .55200E+01  .19600E-01
  .44900E-03  .16100E-03  .10400E-05
  .96128E-02  .37702E-03  .27500E-04  .31899E-02  .46600E-03
  .47900E-04  .73154E-03
  .85658E+01  .59128E+00  .10590E+02  .13947E-01  .30215E-01
  .60400E-03  .52000E+00  .71400E+00  .25900E+00  .00000E+00
  .00000E+00  .28494E+00  .29489E-01  .55200E+01  .19600E-01
  .44900E-03  .16100E-03  .10400E-05
  .96128E-02  .37702E-03  .27500E-04  .31899E-02  .46600E-03
  .47900E-04  .73154E-03
  .98263E+01  .62489E+00  .15008E+02  .17647E-01  .47500E-03
  .60400E-03  .52000E+00  .71400E+00  .25900E+00  .00000E+00
  .00000E+00  .28494E+00  .29489E-01  .55200E+01  .19600E-01
  .44900E-03  .16100E-03  .10400E-05
  .96128E-02  .37702E-03  .27500E-04  .31899E-02  .46600E-03
  .47900E-04  .73154E-03
  .98263E+01  .62489E+00  .15008E+02  .17647E-01  .21309E+00
  .60400E-03  .52000E+00  .71400E+00  .25900E+00  .00000E+00
  .00000E+00  .28494E+00  .29489E-01  .55200E+01  .19600E-01
  .44900E-03  .16100E-03  .10400E-05
  .96128E-02  .37702E-03  .27500E-04  .31899E-02  .46600E-03
  .47900E-04  .73154E-03
  .98263E+01  .62489E+00  .15008E+02  .17647E-01  .42570E+00
  .60400E-03  .52000E+00  .71400E+00  .25900E+00  .00000E+00
  .00000E+00  .28494E+00  .29489E-01  .55200E+01  .19600E-01
  .44900E-03  .16100E-03  .10400E-05
  .96128E-02  .37702E-03  .27500E-04  .31899E-02  .46600E-03
  .47900E-04  .73154E-03
  .98263E+01  .62489E+00  .15008E+02  .17647E-01  .53200E+00
  .60400E-03  .52000E+00  .71400E+00  .25900E+00  .00000E+00
  .00000E+00  .28494E+00  .29489E-01  .55200E+01  .19600E-01
  .44900E-03  .16100E-03  .10400E-05
  .96128E-02  .37702E-03  .27500E-04  .31899E-02  .46600E-03
  .47900E-04  .73154E-03
  .98263E+01  .62489E+00  .15008E+02  .17647E-01  .53200E+00
  .60400E-03  .52000E+00  .71400E+00  .25900E+00  .00000E+00
  .00000E+00  .28494E+00  .29489E-01  .55200E+01  .19600E-01
  .44900E-03  .16100E-03  .10400E-05
  .96128E-02  .37702E-03  .27500E-04  .31899E-02  .46600E-03
  .47900E-04  .73154E-03
  .18667E+01  .12533E+00  .17667E+00  .15333E-01  .18986E-02
  .15000E-02  .43800E-01  .61100E-01  .72600E-01  .00000E+00
  .00000E+00  .27319E-01  .39356E-02  .16100E+01  .22100E-02
  .19600E-03  .17800E-04  .21600E-06
  .24029E-02  .96335E-04  .13100E-04  .11971E-02  .20000E-03
  .14310E-04  .12514E-03
  .20000E+01  .19000E+00  .39000E+00  .14000E-01  .26849E-02
  .81900E-03  .74600E-01  .10300E+00  .73000E-01  .00000E+00
  .00000E+00  .35540E-01  .31135E-02  .15000E+01  .33100E-02
  .13100E-03  .32000E-04  .24800E-06
  .22115E-02  .86971E-04  .95600E-05  .10509E-02  .17100E-03
  .68800E-05  .12259E-03
  .23000E+01  .20200E+00  .99600E+00  .15800E-01  .38592E-02
  .66300E-02  .69300E-01  .94100E-01  .87200E-01  .00000E+00
  .00000E+00  .43350E-01  .61771E-02  .16100E+01  .62900E-02
  .26900E-03  .72000E-04  .13500E-05
  .27283E-01  .16081E-03  .12300E-04  .19771E-02  .46800E-03
  .57400E-04  .14424E-03
  .25000E+01  .21000E+00  .14000E+01  .17000E-01  .46420E-02
  .20500E-02  .81000E-01  .10400E+00  .31100E-01  .00000E+00
  .00000E+00  .34688E-01  .31119E-02  .22300E+01  .36400E-02
  .49000E-04  .43200E-04  .60900E-06
  .15996E-02  .57309E-04  .31700E-05  .30764E-03  .90500E-04
  .16360E-04  .66849E-04
  .31000E+01  .24000E+00  .26000E+01  .22000E-01  .16141E-01
  .46800E-02  .22700E+00  .12200E+00  .83300E-01  .00000E+00
  .00000E+00  .41757E-01  .48069E-02  .19700E+01  .10400E-01
  .36700E-03  .41500E-04  .61200E-06
  .42400E-02  .18209E-03  .22600E-04  .92725E-03  .16700E-03
  .70800E-04  .41182E-03
  .38000E+01  .32333E+00  .41667E+01  .27667E-01  .27600E-01
  .65600E-02  .19100E+00  .35600E+00  .15300E+00  .00000E+00
  .00000E+00  .15986E+00  .16859E-01  .40500E+01  .11800E-01
  .33100E-03  .17200E-03  .15200E-05
  .65430E-02  .27123E-03  .21800E-04  .18787E-02  .32600E-03
  .96300E-04  .55223E-03
  .52000E+01  .49000E+00  .73000E+01  .39000E-01  .50516E-01
  .13200E-01  .40100E+00  .57400E+00  .27400E+00  .00000E+00
  .00000E+00  .23875E+00  .25788E-01  .45100E+01  .22900E-01
  .44700E-03  .21500E-03  .17900E-05
  .11037E-01  .48435E-03  .27400E-04  .35686E-02  .58100E-03
  .20330E-03  .10121E-02
  .72500E+01  .58000E+00  .96500E+01  .54000E-01  .25458E-01
  .13200E-01  .40100E+00  .57400E+00  .27400E+00  .00000E+00
  .00000E+00  .23875E+00  .25788E-01  .45100E+01  .22900E-01
  .44700E-03  .21500E-03  .17900E-05
  .11037E-01  .48435E-03  .27400E-04  .35686E-02  .58100E-03
  .20330E-03  .10121E-02
  .93000E+01  .67000E+00  .12000E+02  .69000E-01  .40000E-03
  .13200E-01  .40100E+00  .57400E+00  .27400E+00  .00000E+00
  .00000E+00  .23875E+00  .25788E-01  .45100E+01  .22900E-01
  .44700E-03  .21500E-03  .17900E-05
  .11037E-01  .48435E-03  .27400E-04  .35686E-02  .58100E-03
  .20330E-03  .10121E-02
  .93000E+01  .67000E+00  .12000E+02  .69000E-01  .17944E+00
  .13200E-01  .40100E+00  .57400E+00  .27400E+00  .00000E+00
  .00000E+00  .23875E+00  .25788E-01  .45100E+01  .22900E-01
  .44700E-03  .21500E-03  .17900E-05
  .11037E-01  .48435E-03  .27400E-04  .35686E-02  .58100E-03
  .20330E-03  .10121E-02
  .93000E+01  .67000E+00  .12000E+02  .69000E-01  .35848E+00
  .13200E-01  .40100E+00  .57400E+00  .27400E+00  .00000E+00
  .00000E+00  .23875E+00  .25788E-01  .45100E+01  .22900E-01
  .44700E-03  .21500E-03  .17900E-05
  .11037E-01  .48435E-03  .27400E-04  .35686E-02  .58100E-03
  .20330E-03  .10121E-02
  .93000E+01  .67000E+00  .12000E+02  .69000E-01  .44800E+00
  .13200E-01  .40100E+00  .57400E+00  .27400E+00  .00000E+00
  .00000E+00  .23875E+00  .25788E-01  .45100E+01  .22900E-01
  .44700E-03  .21500E-03  .17900E-05
  .11037E-01  .48435E-03  .27400E-04  .35686E-02  .58100E-03
  .20330E-03  .10121E-02
  .93000E+01  .67000E+00  .12000E+02  .69000E-01  .44800E+00
  .13200E-01  .40100E+00  .57400E+00  .27400E+00  .00000E+00
  .00000E+00  .23875E+00  .25788E-01  .45100E+01  .22900E-01
  .44700E-03  .21500E-03  .17900E-05
  .11037E-01  .48435E-03  .27400E-04  .35686E-02  .58100E-03
  .20330E-03  .10121E-02
  .15900E+01  .22900E+00  .59800E+00  .38667E-01  .10767E-02
  .92500E-03  .25200E-01  .74800E-01  .83200E-01  .00000E+00
  .00000E+00  .39145E-01  .49823E-02  .16000E+01  .15000E-02
  .14100E-03  .50200E-04  .72900E-06
  .47036E-02  .98790E-04  .11800E-04  .73935E-03  .28100E-03
  .28600E-04  .13201E-03
  .15700E+01  .36100E+00  .10100E+01  .35200E-01  .10700E-02
  .10600E-02  .37900E-01  .83800E-01  .85200E-01  .00000E+00
  .00000E+00  .36477E-01  .40667E-02  .15000E+01  .24400E-02
  .90000E-04  .70000E-04  .93000E-06
  .33252E-02  .12656E-03  .99600E-05  .14090E-02  .38000E-03
  .20180E-04  .95329E-04
  .16000E+01  .40420E+00  .19460E+01  .40060E-01  .10340E-02
  .29300E-02  .10300E+00  .10100E+00  .87200E-01  .00000E+00
  .00000E+00  .39453E-01  .46208E-02  .15800E+01  .10000E-01
  .18200E-03  .76700E-04  .12600E-05
  .54279E-02  .15686E-03  .11400E-04  .14282E-02  .40500E-03
  .26630E-04  .93343E-04
  .16200E+01  .43300E+00  .25700E+01  .43300E-01  .10100E-02
  .12000E-01  .68800E-01  .94100E-01  .35700E-01  .00000E+00
  .00000E+00  .51811E-01  .50832E-02  .17700E+01  .85600E-02
  .24300E-03  .13700E-03  .18300E-05
  .34920E-02  .10562E-03  .10900E-04  .55190E-03  .31800E-03
  .14040E-03  .19145E-03
  .21400E+01  .73700E+00  .35500E+01  .73800E-01  .95700E-03
  .14100E-01  .20800E+00  .12400E+00  .88700E-01  .00000E+00
  .00000E+00  .48489E-01  .57904E-02  .20900E+01  .23400E-01
  .42200E-03  .67800E-04  .27100E-05
  .69540E-02  .20025E-03  .15500E-04  .10446E-02  .35300E-03
  .36600E-03  .69728E-03
  .33900E+01  .15280E+01  .41533E+01  .10353E+00  .69800E-03
  .18100E-01  .16800E+00  .26700E+00  .10400E+00  .00000E+00
  .00000E+00  .12358E+00  .95508E-02  .30500E+01  .23700E-01
  .66000E-03  .25800E-03  .44400E-05
  .85237E-02  .30584E-03  .24800E-04  .17199E-02  .58500E-03
  .81600E-04  .17270E-03
  .58900E+01  .31100E+01  .53600E+01  .16300E+00  .18000E-03
  .57600E-01  .32900E+00  .32800E+00  .27700E+00  .00000E+00
  .00000E+00  .15871E+00  .14751E-01  .26700E+01  .72000E-01
  .14200E-02  .25600E-03  .68100E-05
  .24115E-01  .74060E-03  .65800E-04  .27849E-02  .49400E-03
  .11550E-02  .33752E-02
  .93450E+01  .38100E+01  .58850E+01  .23050E+00  .90000E-04
  .57600E-01  .32900E+00  .32800E+00  .27700E+00  .00000E+00
  .00000E+00  .15871E+00  .14751E-01  .26700E+01  .72000E-01
  .14200E-02  .25600E-03  .68100E-05
  .24115E-01  .74060E-03  .65800E-04  .27849E-02  .49400E-03
  .11550E-02  .33752E-02
  .12800E+02  .45100E+01  .64100E+01  .29800E+00  .00000E+00
  .57600E-01  .32900E+00  .32800E+00  .27700E+00  .00000E+00
  .00000E+00  .15871E+00  .14751E-01  .26700E+01  .72000E-01
  .14200E-02  .25600E-03  .68100E-05
  .24115E-01  .74060E-03  .65800E-04  .27849E-02  .49400E-03
  .11550E-02  .33752E-02
  .12800E+02  .45100E+01  .64100E+01  .29800E+00  .00000E+00
  .57600E-01  .32900E+00  .32800E+00  .27700E+00  .00000E+00
  .00000E+00  .15871E+00  .14751E-01  .26700E+01  .72000E-01
  .14200E-02  .25600E-03  .68100E-05
  .24115E-01  .74060E-03  .65800E-04  .27849E-02  .49400E-03
  .11550E-02  .33752E-02
  .12800E+02  .45100E+01  .64100E+01  .29800E+00  .00000E+00
  .57600E-01  .32900E+00  .32800E+00  .27700E+00  .00000E+00
  .00000E+00  .15871E+00  .14751E-01  .26700E+01  .72000E-01
  .14200E-02  .25600E-03  .68100E-05
  .24115E-01  .74060E-03  .65800E-04  .27849E-02  .49400E-03
  .11550E-02  .33752E-02
  .12800E+02  .45100E+01  .64100E+01  .29800E+00  .00000E+00
  .57600E-01  .32900E+00  .32800E+00  .27700E+00  .00000E+00
  .00000E+00  .15871E+00  .14751E-01  .26700E+01  .72000E-01
