# Initial mass = 1.000, Z =  0.0070, Y =  0.260, M_mix = 0.00E+00
# Final mass = 0.606, Mass expelled =   0.3940
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
 re  75  -0.085079 -0.345079 -0.045860 1.09018E-10 4.29531E-11
 os  76   1.054218 -0.295782  0.003437 1.53490E-09 6.04750E-10
 ir  77   1.020785 -0.299215  0.000004 1.43602E-09 5.65791E-10
 pt  78   1.288442 -0.331558 -0.032339 2.69918E-09 1.06348E-09
 au  79   0.500783 -0.299217  0.000002 4.44384E-10 1.75087E-10
 hg  80   0.839166 -0.330834 -0.031615 9.86409E-10 3.88645E-10
 tl  81   0.470782 -0.299218  0.000001 4.30338E-10 1.69553E-10
 pb  82   1.740778 -0.299222 -0.000003 8.12363E-09 3.20071E-09
 bi  83   0.350780 -0.299220 -0.000001 3.33785E-10 1.31511E-10
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
#   -0.0169   0.0009  -0.0011  -0.0019   0.0011
# Initial mass = 1.250, Z =  0.0070, Y =  0.260, M_mix = 0.00E+00
# Final mass = 0.629, Mass expelled =   0.6210
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000 7.15869E-01 4.44555E-01
 he   2  10.997728  0.067728  0.365701 2.82805E-01 1.75622E-01
  c   6   8.048215 -0.421785 -0.123813 9.53164E-04 5.91915E-04
  n   7   7.873697  0.003697  0.301670 7.43730E-04 4.61856E-04
  o   8   8.425211 -0.304789 -0.006816 3.02466E-03 1.87832E-03
  f   9   4.161984 -0.298016 -0.000043 1.95914E-07 1.21662E-07
 ne  10   7.671709 -0.298291 -0.000318 6.72983E-04 4.17922E-04
 na  11   6.026216 -0.283784  0.014189 1.73432E-05 1.07701E-05
 mg  12   7.342015 -0.297985 -0.000012 3.79388E-04 2.35600E-04
 al  13   6.172162 -0.297838  0.000134 2.84845E-05 1.76889E-05
 si  14   7.252028 -0.297972  0.000001 3.56362E-04 2.21301E-04
  p  15   5.172026 -0.297974 -0.000001 3.26886E-06 2.02996E-06
  s  16   6.862028 -0.297972  0.000001 1.65742E-04 1.02926E-04
 cl  17   4.932026 -0.297974 -0.000001 2.15304E-06 1.33704E-06
 ar  18   6.142020 -0.297980 -0.000007 3.93449E-05 2.44332E-05
  k  19   4.781390 -0.298610 -0.000637 1.67849E-06 1.04234E-06
 ca  20   5.992018 -0.297982 -0.000009 2.79446E-05 1.73536E-05
 sc  21   2.752028 -0.297971  0.000001 1.80381E-08 1.12016E-08
 ti  22   4.612028 -0.297972  0.000001 1.39135E-06 8.64031E-07
  v  23   3.660941 -0.299059 -0.001086 1.65726E-07 1.02916E-07
 cr  24   5.322736 -0.317264 -0.019291 7.76389E-06 4.82137E-06
 mn  25   5.182034 -0.297966  0.000006 5.93307E-06 3.68444E-06
 fe  26   7.242027 -0.297973  0.000000 6.92444E-04 4.30008E-04
 co  27   4.572025 -0.297975 -0.000002 1.56227E-06 9.70171E-07
 ni  28   5.902030 -0.297969  0.000003 3.32652E-05 2.06577E-05
 cu  29   3.952029 -0.297971  0.000002 4.04102E-07 2.50947E-07
 zn  30   4.332032 -0.297968  0.000004 9.97798E-07 6.19633E-07
 ga  31   2.782027 -0.297973  0.000000 2.99762E-08 1.86152E-08
 ge  32   3.247652 -0.332348 -0.034375 9.12433E-08 5.66621E-08
 as  33   2.002026 -0.297974 -0.000002 5.34575E-09 3.31971E-09
 se  34   2.998102 -0.341898 -0.043925 5.58320E-08 3.46717E-08
 br  35   2.242036 -0.297964  0.000009 9.90782E-09 6.15275E-09
 kr  36   2.950457 -0.299543 -0.001571 5.30962E-08 3.29727E-08
 rb  37   2.054227 -0.305773 -0.007800 6.87707E-09 4.27066E-09
 sr  38   2.581943 -0.298058 -0.000085 2.37640E-08 1.47574E-08
  y  39   1.872048 -0.297952  0.000021 4.70276E-09 2.92042E-09
 zr  40   2.232030 -0.297970  0.000003 1.10538E-08 6.86442E-09
 nb  41   1.112036 -0.297964  0.000008 8.53991E-10 5.30328E-10
 mo  42   1.520845 -0.419155 -0.121182 2.26057E-09 1.40382E-09
 ru  44   1.331082 -0.428918 -0.130945 1.53843E-09 9.55365E-10
 rh  45   0.762028 -0.297972  0.000000 4.22514E-10 2.62381E-10
 pd  46   1.292844 -0.357156 -0.059183 1.48334E-09 9.21154E-10
 ag  47   0.902028 -0.297972  0.000001 6.11356E-10 3.79652E-10
 cd  48   1.372306 -0.337694 -0.039721 1.88143E-09 1.16837E-09
 in  49   0.442989 -0.317011 -0.019038 2.26138E-10 1.40431E-10
 sn  50   1.709594 -0.360406 -0.062433 4.31971E-09 2.68254E-09
 sb  51   0.469498 -0.540502 -0.242530 2.54903E-10 1.58295E-10
 te  52   1.414655 -0.765345 -0.467373 2.35439E-09 1.46208E-09
  i  53   1.252024 -0.297976 -0.000004 1.61017E-09 9.99916E-10
 xe  54   1.904946 -0.335054 -0.037081 7.49137E-09 4.65214E-09
 cs  55   0.782030 -0.297970  0.000003 5.71405E-10 3.54843E-10
 ba  56   1.881130 -0.298870 -0.000897 7.41753E-09 4.60629E-09
 la  57   0.871635 -0.298365 -0.000392 7.34058E-10 4.55850E-10
 ce  58   1.280128 -0.299873 -0.001900 1.89666E-09 1.17782E-09
 pr  59   0.462027 -0.297973 -0.000001 2.89958E-10 1.80064E-10
 nd  60   1.127026 -0.322974 -0.025002 1.37241E-09 8.52268E-10
 sm  62   0.512321 -0.427679 -0.129707 3.47397E-10 2.15734E-10
 eu  63   0.212031 -0.297969  0.000004 1.75851E-10 1.09204E-10
 gd  64   0.752028 -0.297971  0.000001 6.30947E-10 3.91818E-10
 tb  65   0.022037 -0.297963  0.000009 1.18741E-10 7.37384E-11
 dy  66   0.831375 -0.298625 -0.000652 7.82712E-10 4.86064E-10
 ho  67   0.172029 -0.297971  0.000001 1.74061E-10 1.08092E-10
 er  68   0.614407 -0.305593 -0.007621 4.88842E-10 3.03571E-10
 tm  69  -0.177972 -0.297972  0.000001 7.96377E-11 4.94550E-11
 yb  70   0.561001 -0.358999 -0.061027 4.47220E-10 2.77723E-10
 lu  71  -0.208954 -0.298954 -0.000981 7.68025E-11 4.76943E-11
 hf  72   0.411552 -0.298448 -0.000475 3.26994E-10 2.03063E-10
 ta  73  -0.418027 -0.298027 -0.000054 4.90796E-11 3.04784E-11
  w  74   0.351506 -0.298494 -0.000521 2.93305E-10 1.82142E-10
 re  75  -0.058956 -0.318956 -0.020983 1.15455E-10 7.16975E-11
 os  76   1.053606 -0.296394  0.001579 1.52847E-09 9.49182E-10
 ir  77   1.022029 -0.297971  0.000002 1.43613E-09 8.91837E-10
 pt  78   1.289689 -0.330311 -0.032338 2.69942E-09 1.67634E-09
 au  79   0.502030 -0.297970  0.000003 4.44424E-10 2.75987E-10
 hg  80   0.840412 -0.329588 -0.031615 9.86495E-10 6.12613E-10
 tl  81   0.472030 -0.297970  0.000002 4.30376E-10 2.67263E-10
 pb  82   1.742026 -0.297974 -0.000001 8.12437E-09 5.04523E-09
 bi  83   0.352030 -0.297970  0.000003 3.33817E-10 2.07300E-10
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
#   -0.0078   0.0000  -0.0011  -0.0010   0.0011
# Initial mass = 1.500, Z =  0.0070, Y =  0.260, M_mix = 2.00E-03, N_ov = 1.0
# Final mass = 0.646, Mass expelled =   0.8540
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000 7.13863E-01 6.09639E-01
 he   2  10.998745  0.068745  0.365810 2.82673E-01 2.41403E-01
  c   6   8.499613  0.029613  0.326678 2.68748E-03 2.29511E-03
  n   7   7.915437  0.045437  0.342503 8.16463E-04 6.97260E-04
  o   8   8.442233 -0.287766  0.009299 3.13675E-03 2.67879E-03
  f   9   4.483167  0.023167  0.320232 4.09288E-07 3.49532E-07
 ne  10   7.793013 -0.176987  0.120078 8.87336E-04 7.57785E-04
 na  11   6.108459 -0.201541  0.095524 2.09003E-05 1.78488E-05
 mg  12   7.344174 -0.295826  0.001239 3.80210E-04 3.24699E-04
 al  13   6.181944 -0.288055  0.009010 2.90518E-05 2.48102E-05
 si  14   7.253397 -0.296603  0.000463 3.56485E-04 3.04438E-04
  p  15   5.184044 -0.285955  0.011110 3.35117E-06 2.86190E-06
  s  16   6.863104 -0.296896  0.000170 1.65688E-04 1.41497E-04
 cl  17   4.938498 -0.291502  0.005564 2.17924E-06 1.86107E-06
 ar  18   6.142907 -0.297093 -0.000028 3.93148E-05 3.35748E-05
  k  19   4.784346 -0.295654  0.001411 1.68521E-06 1.43917E-06
 ca  20   5.992857 -0.297143 -0.000078 2.79201E-05 2.38438E-05
 sc  21   2.765593 -0.284407  0.012658 1.85581E-08 1.58487E-08
 ti  22   4.616585 -0.293415  0.003650 1.40209E-06 1.19738E-06
  v  23   3.661402 -0.298598 -0.001533 1.65437E-07 1.41283E-07
 cr  24   5.323849 -0.316151 -0.019086 7.76198E-06 6.62873E-06
 mn  25   5.185157 -0.294843  0.002223 5.95915E-06 5.08911E-06
 fe  26   7.242935 -0.297065  0.000000 6.91947E-04 5.90923E-04
 co  27   4.587657 -0.282342  0.014723 1.61499E-06 1.37920E-06
 ni  28   5.903730 -0.296270  0.000795 3.33020E-05 2.84399E-05
 cu  29   3.975889 -0.274111  0.022954 4.25728E-07 3.63571E-07
 zn  30   4.348255 -0.281745  0.015320 1.03287E-06 8.82073E-07
 ga  31   2.871929 -0.208071  0.088995 3.67671E-08 3.13991E-08
 ge  32   3.346614 -0.233386  0.063679 1.14273E-07 9.75893E-08
 as  33   2.063531 -0.236469  0.060596 6.14178E-09 5.24508E-09
 se  34   3.155384 -0.184616  0.112449 7.99733E-08 6.82972E-08
 br  35   2.370196 -0.169804  0.127262 1.32715E-08 1.13338E-08
 kr  36   3.157364 -0.092636  0.204429 8.52613E-08 7.28132E-08
 rb  37   2.212909 -0.147091  0.149974 9.88248E-09 8.43964E-09
 sr  38   3.241879  0.361878  0.658944 1.08302E-07 9.24898E-08
  y  39   2.596430  0.426430  0.723495 2.48608E-08 2.12311E-08
 zr  40   3.007822  0.477822  0.774887 6.57787E-08 5.61750E-08
 nb  41   1.806156  0.396156  0.693221 4.21070E-09 3.59594E-09
 mo  42   2.257221  0.317221  0.614286 1.22850E-08 1.04914E-08
 ru  44   2.013487  0.253487  0.550552 7.38351E-09 6.30552E-09
 rh  45   1.087400  0.027400  0.324466 8.91242E-10 7.61121E-10
 pd  46   2.007202  0.357202  0.654267 7.66266E-09 6.54391E-09
 ag  47   1.310318  0.110318  0.407383 1.56086E-09 1.33298E-09
 cd  48   2.163816  0.453816  0.750882 1.16086E-08 9.91374E-09
 in  49   1.061543  0.301543  0.598609 9.36931E-10 8.00139E-10
 sn  50   2.595338  0.525338  0.822403 3.31116E-08 2.82773E-08
 sb  51   1.129479  0.119479  0.416545 1.16182E-09 9.92194E-10
 te  52   2.228187  0.048187  0.345252 1.52824E-08 1.30512E-08
  i  53   1.427322 -0.122678  0.174388 2.40410E-09 2.05310E-09
 xe  54   2.423185  0.183185  0.480251 2.46366E-08 2.10397E-08
 cs  55   1.250311  0.170311  0.467376 1.67497E-09 1.43042E-09
 ba  56   3.156044  0.976044  1.273109 1.39301E-07 1.18963E-07
 la  57   2.158251  0.988251  1.285316 1.41621E-08 1.20944E-08
 ce  58   2.657209  1.077209  1.374275 4.50662E-08 3.84865E-08
 pr  59   1.596465  0.836465  1.133530 3.94053E-09 3.36522E-09
 nd  60   2.419783  0.969783  1.266848 2.68548E-08 2.29340E-08
 sm  62   1.662716  0.722716  1.019781 4.89781E-09 4.18273E-09
 eu  63   0.670243  0.160243  0.457309 5.03661E-10 4.30126E-10
 gd  64   1.503512  0.453512  0.750578 3.55024E-09 3.03190E-09
 tb  65   0.560987  0.240987  0.538053 4.09575E-10 3.49777E-10
 dy  66   1.647368  0.517368  0.814434 5.10947E-09 4.36349E-09
 ho  67   0.689556  0.219556  0.516621 5.71492E-10 4.88054E-10
 er  68   1.441231  0.521231  0.818296 3.27171E-09 2.79404E-09
 tm  69   0.550820  0.430820  0.727886 4.25297E-10 3.63203E-10
 yb  70   1.762013  0.842013  1.139079 7.08458E-09 6.05023E-09
 lu  71   0.839251  0.749251  1.046316 8.55778E-10 7.30835E-10
 hf  72   1.712784  1.002784  1.299849 6.52458E-09 5.57199E-09
 ta  73   0.795933  0.915933  1.212998 8.01015E-10 6.84066E-10
  w  74   1.655472  1.005472  1.302537 5.88933E-09 5.02949E-09
 re  75   0.698595  0.438595  0.735660 6.58788E-10 5.62605E-10
 os  76   1.747048  0.397048  0.694114 7.52456E-09 6.42598E-09
 ir  77   1.213041 -0.106959  0.190107 2.22324E-09 1.89865E-09
 pt  78   1.786474  0.166474  0.463539 8.44962E-09 7.21597E-09
 au  79   0.988544  0.188543  0.485609 1.35860E-09 1.16024E-09
 hg  80   2.140405  0.970405  1.267470 1.96276E-08 1.67620E-08
 tl  81   1.754690  0.984690  1.281755 8.22791E-09 7.02663E-09
 pb  82   3.097856  1.057856  1.354921 1.83823E-07 1.56985E-07
 bi  83   0.839703  0.189703  0.486768 1.02320E-09 8.73814E-10
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
#   -0.6249   0.7191   1.3109   0.5918   0.0440
# Initial mass = 1.750, Z =  0.0070, Y =  0.260, M_mix = 2.00E-03, N_ov = 1.0
# Final mass = 0.641, Mass expelled =   1.1090
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000 7.10525E-01 7.87972E-01
 he   2  11.001754  0.071754  0.367285 2.83307E-01 3.14188E-01
  c   6   8.760924  0.290924  0.586455 4.88228E-03 5.41444E-03
  n   7   7.946025  0.076025  0.371557 8.71945E-04 9.66987E-04
  o   8   8.458047 -0.271953  0.023579 3.23786E-03 3.59079E-03
  f   9   4.734618  0.274618  0.570149 7.26849E-07 8.06076E-07
 ne  10   7.924582 -0.045418  0.250113 1.19570E-03 1.32603E-03
 na  11   6.210047 -0.099953  0.195578 2.62848E-05 2.91498E-05
 mg  12   7.348562 -0.291438  0.004093 3.82275E-04 4.23943E-04
 al  13   6.191786 -0.278214  0.017317 2.95786E-05 3.28027E-05
 si  14   7.255643 -0.294357  0.001174 3.56658E-04 3.95533E-04
  p  15   5.202064 -0.267936  0.027596 3.47680E-06 3.85577E-06
  s  16   6.864905 -0.295094  0.000437 1.65598E-04 1.83648E-04
 cl  17   4.947284 -0.282716  0.012815 2.21338E-06 2.45464E-06
 ar  18   6.144407 -0.295593 -0.000062 3.92663E-05 4.35464E-05
  k  19   4.788920 -0.291080  0.004451 1.69509E-06 1.87986E-06
 ca  20   5.994269 -0.295731 -0.000200 2.78800E-05 3.09190E-05
 sc  21   2.785643 -0.264357  0.031174 1.93441E-08 2.14526E-08
 ti  22   4.623178 -0.286821  0.008710 1.41688E-06 1.57132E-06
  v  23   3.662500 -0.297500 -0.001968 1.65080E-07 1.83074E-07
 cr  24   5.325647 -0.314353 -0.018821 7.75775E-06 8.60335E-06
 mn  25   5.188950 -0.291050  0.004481 5.98331E-06 6.63549E-06
 fe  26   7.244469 -0.295531  0.000000 6.91149E-04 7.66484E-04
 co  27   4.616225 -0.253775  0.041757 1.71673E-06 1.90385E-06
 ni  28   5.907176 -0.292823  0.002708 3.34104E-05 3.70521E-05
 cu  29   4.018319 -0.231681  0.063850 4.67225E-07 5.18152E-07
 zn  30   4.372565 -0.257435  0.038096 1.08723E-06 1.20574E-06
 ga  31   2.977741 -0.102259  0.193273 4.66913E-08 5.17807E-08
 ge  32   3.460612 -0.119388  0.176144 1.47879E-07 1.63998E-07
 as  33   2.140697 -0.159303  0.136228 7.30171E-09 8.09759E-09
 se  34   3.314986 -0.025014  0.270518 1.14951E-07 1.27480E-07
 br  35   2.508299 -0.031701  0.263830 1.81546E-08 2.01334E-08
 kr  36   3.350772  0.100772  0.396303 1.32472E-07 1.46911E-07
 rb  37   2.380702  0.020702  0.316233 1.44752E-08 1.60530E-08
 sr  38   3.576329  0.696329  0.991860 2.32837E-07 2.58216E-07
  y  39   2.942949  0.772949  1.068480 5.49539E-08 6.09439E-08
 zr  40   3.368792  0.838792  1.134323 1.50321E-07 1.66706E-07
 nb  41   2.157709  0.747709  1.043240 9.41612E-09 1.04425E-08
 mo  42   2.621305  0.681304  0.976836 2.82763E-08 3.13584E-08
 ru  44   2.366950  0.606950  0.902481 1.65841E-08 1.83917E-08
 rh  45   1.350292  0.290292  0.585824 1.62499E-09 1.80212E-09
 pd  46   2.362040  0.712040  1.007571 1.72656E-08 1.91476E-08
 ag  47   1.600634  0.400634  0.696165 3.03141E-09 3.36183E-09
 cd  48   2.528502  0.818502  1.114034 2.67565E-08 2.96730E-08
 in  49   1.403031  0.643031  0.938563 2.04720E-09 2.27034E-09
 sn  50   2.976255  0.906255  1.201787 7.92248E-08 8.78603E-08
 sb  51   1.485517  0.475517  0.771048 2.62506E-09 2.91119E-09
 te  52   2.605506  0.425506  0.721037 3.62639E-08 4.02167E-08
  i  53   1.616266  0.066266  0.361798 3.69709E-09 4.10007E-09
 xe  54   2.754590  0.514590  0.810121 5.25957E-08 5.83287E-08
 cs  55   1.568377  0.488377  0.783909 3.46767E-09 3.84564E-09
 ba  56   3.538096  1.358096  1.653628 3.34172E-07 3.70597E-07
 la  57   2.531618  1.361618  1.657149 3.33010E-08 3.69308E-08
 ce  58   3.019464  1.439464  1.734996 1.03293E-07 1.14552E-07
 pr  59   1.949494  1.189494  1.485026 8.84197E-09 9.80575E-09
 nd  60   2.769056  1.319056  1.614588 5.97394E-08 6.62510E-08
 sm  62   2.003460  1.063460  1.358991 1.06834E-08 1.18479E-08
 eu  63   0.935710  0.425710  0.721241 9.23781E-10 1.02447E-09
 gd  64   1.816035  0.766035  1.061567 7.25678E-09 8.04777E-09
 tb  65   0.841065  0.521065  0.816597 7.76920E-10 8.61604E-10
 dy  66   1.963487  0.833487  1.129018 1.05307E-08 1.16786E-08
 ho  67   0.963037  0.493037  0.788569 1.06772E-09 1.18410E-09
 er  68   1.758532  0.838532  1.134063 6.76145E-09 7.49845E-09
 tm  69   0.855617  0.735617  1.031148 8.53989E-10 9.47074E-10
 yb  70   2.097260  1.177260  1.472792 1.52590E-08 1.69222E-08
 lu  71   1.167955  1.077955  1.373487 1.81564E-09 2.01355E-09
 hf  72   2.051847  1.341847  1.637379 1.41769E-08 1.57221E-08
 ta  73   1.134072  1.254072  1.549604 1.73678E-09 1.92609E-09
  w  74   1.991942  1.341942  1.637474 1.27204E-08 1.41069E-08
 re  75   1.007998  0.747998  1.043529 1.33694E-09 1.48267E-09
 os  76   2.041797  0.691797  0.987328 1.47637E-08 1.63729E-08
 ir  77   1.369824  0.049824  0.345356 3.17493E-09 3.52100E-09
 pt  78   2.048407  0.428407  0.723938 1.53721E-08 1.70477E-08
 au  79   1.249349  0.449349  0.744880 2.46525E-09 2.73396E-09
 hg  80   2.464261  1.294261  1.589792 4.11802E-08 4.56689E-08
 tl  81   2.079487  1.309487  1.605018 1.73002E-08 1.91859E-08
 pb  82   3.433975  1.393975  1.689507 3.96720E-07 4.39962E-07
 bi  83   1.144686  0.494686  0.790217 2.05546E-09 2.27951E-09
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
#   -0.8181   1.0649   1.6819   0.6170   0.0076
# Initial mass = 1.900, Z =  0.0070, Y =  0.260, M_mix = 2.00E-03
# Final mass = 0.657, Mass expelled =   1.2430
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000 7.12278E-01 8.85361E-01
 he   2  10.998393  0.068393  0.365026 2.81817E-01 3.50299E-01
  c   6   8.734401  0.264400  0.561034 4.60435E-03 5.72321E-03
  n   7   7.953622  0.083622  0.380256 8.89521E-04 1.10567E-03
  o   8   8.451780 -0.278219  0.018414 3.19935E-03 3.97680E-03
  f   9   4.733418  0.273418  0.570052 7.26633E-07 9.03205E-07
 ne  10   7.938520 -0.031480  0.265153 1.23774E-03 1.53851E-03
 na  11   6.241149 -0.068851  0.227783 2.83059E-05 3.51843E-05
 mg  12   7.349167 -0.290833  0.005800 3.83752E-04 4.77004E-04
 al  13   6.193206 -0.276794  0.019839 2.97488E-05 3.69777E-05
 si  14   7.254589 -0.295412  0.001222 3.56670E-04 4.43341E-04
  p  15   5.202515 -0.267485  0.029148 3.48900E-06 4.33683E-06
  s  16   6.863842 -0.296158  0.000475 1.65600E-04 2.05841E-04
 cl  17   4.945991 -0.284009  0.012624 2.21224E-06 2.74981E-06
 ar  18   6.143374 -0.296626  0.000008 3.92698E-05 4.88123E-05
  k  19   4.787891 -0.292109  0.004525 1.69525E-06 2.10720E-06
 ca  20   5.993279 -0.296721 -0.000087 2.78852E-05 3.46613E-05
 sc  21   2.786413 -0.263587  0.033046 1.94263E-08 2.41468E-08
 ti  22   4.622867 -0.287133  0.009501 1.41936E-06 1.76426E-06
  v  23   3.661720 -0.298280 -0.001647 1.65191E-07 2.05332E-07
 cr  24   5.324584 -0.315415 -0.018782 7.75788E-06 9.64305E-06
 mn  25   5.189066 -0.290934  0.005700 5.99968E-06 7.45760E-06
 fe  26   7.243367 -0.296633  0.000000 6.91098E-04 8.59035E-04
 co  27   4.607280 -0.262720  0.033913 1.68588E-06 2.09555E-06
 ni  28   5.905570 -0.294430  0.002203 3.33691E-05 4.14778E-05
 cu  29   4.008544 -0.241456  0.055177 4.57953E-07 5.69236E-07
 zn  30   4.375324 -0.254676  0.041957 1.09686E-06 1.36339E-06
 ga  31   2.996212 -0.083788  0.212845 4.88401E-08 6.07083E-08
 ge  32   3.483315 -0.096685  0.199948 1.56199E-07 1.94156E-07
 as  33   2.157576 -0.142424  0.154209 7.60981E-09 9.45899E-09
 se  34   3.346929  0.006929  0.303562 1.24029E-07 1.54169E-07
 br  35   2.537838 -0.002162  0.294471 1.94803E-08 2.42140E-08
 kr  36   3.384440  0.134440  0.431074 1.43504E-07 1.78375E-07
 rb  37   2.409326  0.049326  0.345959 1.54995E-08 1.92659E-08
