# Initial mass = 1.000, Z =  0.0140, Y =  0.280, M_mix = 0.00E+00
# Final mass = 0.585, Mass expelled =   0.4150
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
 ir  77   1.337984  0.017984  0.000001 2.87172E-09 1.19177E-09
 pt  78   1.605644 -0.014356 -0.032339 5.39784E-09 2.24010E-09
 au  79   0.817987  0.017987  0.000004 8.88685E-10 3.68804E-10
 hg  80   1.156367 -0.013633 -0.031616 1.97262E-09 8.18636E-10
 tl  81   0.787985  0.017985  0.000001 8.60590E-10 3.57145E-10
 pb  82   2.057979  0.017979 -0.000005 1.62456E-08 6.74192E-09
 bi  83   0.667986  0.017986  0.000003 6.67510E-10 2.77017E-10
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
#   -0.0202   0.0012  -0.0011  -0.0023   0.0011
# Initial mass = 1.250, Z =  0.0140, Y =  0.280, M_mix = 0.00E+00
# Final mass = 0.605, Mass expelled =   0.6450
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000 6.90030E-01 4.45070E-01
 he   2  11.041228  0.111228  0.092248 3.01315E-01 1.94348E-01
  c   6   8.377864 -0.092136 -0.111116 1.96268E-03 1.26593E-03
  n   7   8.168409  0.298409  0.279430 1.41306E-03 9.11426E-04
  o   8   8.742842  0.012842 -0.006137 6.05818E-03 3.90753E-03
  f   9   4.480453  0.060452  0.041473 3.93159E-07 2.53587E-07
 ne  10   7.988846  0.018847 -0.000133 1.34640E-03 8.68430E-04
 na  11   6.334947  0.024947  0.005967 3.40325E-05 2.19509E-05
 mg  12   7.658975  0.018975 -0.000004 7.58714E-04 4.89371E-04
 al  13   6.488987  0.018987  0.000008 5.69467E-05 3.67306E-05
 si  14   7.568980  0.018980  0.000000 7.12652E-04 4.59660E-04
  p  15   5.488979  0.018979  0.000000 6.53708E-06 4.21642E-06
  s  16   7.178981  0.018981  0.000001 3.31451E-04 2.13786E-04
 cl  17   5.248976  0.018976 -0.000003 4.30563E-06 2.77713E-06
 ar  18   6.458972  0.018971 -0.000008 7.86818E-05 5.07497E-05
  k  19   5.098342  0.018342 -0.000637 3.35664E-06 2.16503E-06
 ca  20   6.308971  0.018971 -0.000009 5.58836E-05 3.60449E-05
 sc  21   3.068976  0.018976 -0.000003 3.60722E-08 2.32665E-08
 ti  22   4.928981  0.018981  0.000002 2.78244E-06 1.79467E-06
  v  23   3.977893  0.017893 -0.001087 3.31419E-07 2.13765E-07
 cr  24   5.639688 -0.000311 -0.019291 1.55262E-05 1.00144E-05
 mn  25   5.498984  0.018984  0.000005 1.18649E-05 7.65287E-06
 fe  26   7.558980  0.018980  0.000000 1.38475E-03 8.93164E-04
 co  27   4.888976  0.018976 -0.000003 3.12422E-06 2.01512E-06
 ni  28   6.218982  0.018982  0.000002 6.65236E-05 4.29077E-05
 cu  29   4.268978  0.018978 -0.000001 8.08116E-07 5.21235E-07
 zn  30   4.648984  0.018984  0.000005 1.99540E-06 1.28703E-06
 ga  31   3.098979  0.018979  0.000000 5.99464E-08 3.86654E-08
 ge  32   3.564605 -0.015395 -0.034375 1.82469E-07 1.17692E-07
 as  33   2.318978  0.018978 -0.000001 1.06904E-08 6.89533E-09
 se  34   3.315052 -0.024948 -0.043927 1.11652E-07 7.20156E-08
 br  35   2.558989  0.018989  0.000009 1.98136E-08 1.27798E-08
 kr  36   3.267408  0.017408 -0.001571 1.06182E-07 6.84872E-08
 rb  37   2.369756  0.009756 -0.009224 1.37078E-08 8.84151E-09
 sr  38   2.899314  0.019314  0.000334 4.75691E-08 3.06820E-08
  y  39   2.188999  0.018999  0.000020 9.40455E-09 6.06594E-09
 zr  40   2.548978  0.018978 -0.000002 2.21052E-08 1.42579E-08
 nb  41   1.428987  0.018987  0.000007 1.70780E-09 1.10153E-09
 mo  42   1.837796 -0.102204 -0.121183 4.52067E-09 2.91583E-09
 ru  44   1.648032 -0.111968 -0.130947 3.07654E-09 1.98437E-09
 rh  45   1.078979  0.018980  0.000000 8.44944E-10 5.44989E-10
 pd  46   1.609797 -0.040203 -0.059183 2.96638E-09 1.91332E-09
 ag  47   1.218978  0.018978 -0.000002 1.22258E-09 7.88566E-10
 cd  48   1.689258 -0.020742 -0.039722 3.76248E-09 2.42680E-09
 in  49   0.759934 -0.000066 -0.019045 4.52222E-10 2.91683E-10
 sn  50   2.026546 -0.043453 -0.062433 8.63856E-09 5.57187E-09
 sb  51   0.786449 -0.223551 -0.242530 5.09755E-10 3.28792E-10
 te  52   1.731606 -0.448394 -0.467373 4.70831E-09 3.03686E-09
  i  53   1.568975  0.018975 -0.000004 3.22002E-09 2.07691E-09
 xe  54   2.221895 -0.018105 -0.037084 1.49811E-08 9.66283E-09
 cs  55   1.098981  0.018981  0.000001 1.14269E-09 7.37037E-10
 ba  56   2.198079  0.018079 -0.000901 1.48335E-08 9.56759E-09
 la  57   1.188589  0.018589 -0.000390 1.46797E-09 9.46841E-10
 ce  58   1.597079  0.017079 -0.001900 3.79293E-09 2.44644E-09
 pr  59   0.778978  0.018978 -0.000001 5.79858E-10 3.74008E-10
 nd  60   1.443978 -0.006022 -0.025001 2.74455E-09 1.77024E-09
 sm  62   0.829272 -0.110728 -0.129707 6.94724E-10 4.48097E-10
 eu  63   0.528980  0.018980  0.000001 3.51665E-10 2.26824E-10
 gd  64   1.068982  0.018982  0.000003 1.26177E-09 8.13841E-10
 tb  65   0.338982  0.018982  0.000002 2.37455E-10 1.53159E-10
 dy  66   1.148326  0.018326 -0.000654 1.56526E-09 1.00959E-09
 ho  67   0.488981  0.018981  0.000002 3.48088E-10 2.24516E-10
 er  68   0.931356  0.011356 -0.007623 9.77583E-10 6.30541E-10
 tm  69   0.138980  0.018980  0.000000 1.59259E-10 1.02722E-10
 yb  70   0.877952 -0.042048 -0.061028 8.94345E-10 5.76853E-10
 lu  71   0.107824  0.017824 -0.001155 1.53528E-10 9.90257E-11
 hf  72   0.728546  0.018546 -0.000433 6.53984E-10 4.21820E-10
 ta  73  -0.101077  0.018923 -0.000057 9.81487E-11 6.33059E-11
  w  74   0.668458  0.018458 -0.000522 5.86551E-10 3.78325E-10
 re  75   0.254142 -0.005858 -0.024838 2.28847E-10 1.47606E-10
 os  76   1.370854  0.020854  0.001875 3.05873E-09 1.97288E-09
 ir  77   1.338980  0.018980  0.000000 2.87197E-09 1.85242E-09
 pt  78   1.606641 -0.013359 -0.032339 5.39830E-09 3.48190E-09
 au  79   0.818985  0.018985  0.000005 8.88763E-10 5.73252E-10
 hg  80   1.157363 -0.012637 -0.031617 1.97279E-09 1.27245E-09
 tl  81   0.788980  0.018981  0.000001 8.60663E-10 5.55128E-10
 pb  82   2.058975  0.018975 -0.000004 1.62470E-08 1.04793E-08
 bi  83   0.668983  0.018983  0.000003 6.67567E-10 4.30580E-10
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
#   -0.0092   0.0001  -0.0011  -0.0012   0.0011
# Initial mass = 1.500, Z =  0.0140, Y =  0.280, M_mix = 2.00E-03, N_ov = 3.0
# Final mass = 0.616, Mass expelled =   0.8840
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)      Mass(i)
  p   1  12.000000  0.000000  0.000000 6.85624E-01 6.06092E-01
